osmid,y,x,street_count,highway,ref,junction,geometry
122129029,37.720741,-97.345992,3,,,,POINT (-97.345992 37.720741)
122129042,37.7225561,-97.3459713,4,,,,POINT (-97.3459713 37.7225561)
122130405,37.6858632,-97.3419568,4,traffic_signals,,,POINT (-97.3419568 37.6858632)
122130418,37.687936,-97.3420075,4,traffic_signals,,,POINT (-97.3420075 37.687936)
122130452,37.691583,-97.34203,4,traffic_signals,,,POINT (-97.34203 37.691583)
122130459,37.6925035,-97.3420453,3,,,,POINT (-97.3420453 37.6925035)
122130475,37.6938568,-97.3418972,3,,,,POINT (-97.3418972 37.6938568)
122130523,37.6975197,-97.3416341,4,traffic_signals,,,POINT (-97.3416341 37.6975197)
122130527,37.6979334,-97.3419347,3,,,,POINT (-97.3419347 37.6979334)
122130531,37.6988709,-97.3419981,3,,,,POINT (-97.3419981 37.6988709)
122130537,37.700262,-97.341974,3,,,,POINT (-97.341974 37.700262)
122130543,37.701231,-97.341978,3,,,,POINT (-97.341978 37.701231)
122130551,37.702541,-97.341982,4,,,,POINT (-97.341982 37.702541)
122130555,37.70438,-97.341985,4,,,,POINT (-97.341985 37.70438)
122130559,37.706223,-97.341981,4,,,,POINT (-97.341981 37.706223)
122130563,37.708024,-97.341977,4,traffic_signals,,,POINT (-97.341977 37.708024)
122130567,37.709835,-97.341973,4,,,,POINT (-97.341973 37.709835)
122130569,37.710705,-97.341971,3,,,,POINT (-97.341971 37.710705)
122130577,37.711648,-97.341969,4,,,,POINT (-97.341969 37.711648)
122130584,37.71347,-97.341968,4,,,,POINT (-97.341968 37.71347)
122130595,37.715286,-97.341967,4,,,,POINT (-97.341967 37.715286)
122130603,37.717111,-97.341992,4,,,,POINT (-97.341992 37.717111)
122130606,37.718936,-97.342003,4,,,,POINT (-97.342003 37.718936)
122130620,37.720751,-97.342,4,,,,POINT (-97.342 37.720751)
122130628,37.722581,-97.342014,3,traffic_signals,,,POINT (-97.342014 37.722581)
122130808,37.678418,-97.322381,3,,,,POINT (-97.322381 37.678418)
122130812,37.677561,-97.322374,4,,,,POINT (-97.322374 37.677561)
122130815,37.676126,-97.322363,4,,,,POINT (-97.322363 37.676126)
122130825,37.67444,-97.322352,4,,,,POINT (-97.322352 37.67444)
122130829,37.673288,-97.322355,4,,,,POINT (-97.322355 37.673288)
122130841,37.671699,-97.322398,4,,,,POINT (-97.322398 37.671699)
122130852,37.669876,-97.322436,4,,,,POINT (-97.322436 37.669876)
122130857,37.668065,-97.322435,4,,,,POINT (-97.322435 37.668065)
122130860,37.66624,-97.322429,4,,,,POINT (-97.322429 37.66624)
122130864,37.664423,-97.322429,4,,,,POINT (-97.322429 37.664423)
122131445,37.702099,-97.345792,3,,,,POINT (-97.345792 37.702099)
122131456,37.702099,-97.34725,1,,,,POINT (-97.34725 37.702099)
122132227,37.6970276,-97.3162262,3,motorway_junction,7B,,POINT (-97.3162262 37.6970276)
122132265,37.7006201,-97.3159062,4,,,,POINT (-97.3159062 37.7006201)
122132295,37.7036569,-97.3183031,3,,,,POINT (-97.3183031 37.7036569)
122132387,37.6799494,-97.3264326,5,traffic_signals,,,POINT (-97.3264326 37.6799494)
122132390,37.67989,-97.3258551,3,,,,POINT (-97.3258551 37.67989)
122132448,37.6788953,-97.3260262,3,,,,POINT (-97.3260262 37.6788953)
122133345,37.6753695,-97.352923,5,,,,POINT (-97.352923 37.6753695)
122133349,37.6757504,-97.3530075,3,,,,POINT (-97.3530075 37.6757504)
122133384,37.676109,-97.353917,3,,,,POINT (-97.353917 37.676109)
122133402,37.6764133,-97.3576908,3,motorway_junction,,,POINT (-97.3576908 37.6764133)
122133412,37.6762448,-97.3522684,4,,,,POINT (-97.3522684 37.6762448)
122133526,37.6774166,-97.3523754,4,traffic_signals,,,POINT (-97.3523754 37.6774166)
122134878,37.679456,-97.302658,3,,,,POINT (-97.302658 37.679456)
122134888,37.6801977,-97.2992863,3,,,,POINT (-97.2992863 37.6801977)
122134896,37.6805933,-97.2989626,3,,,,POINT (-97.2989626 37.6805933)
122135516,37.667208,-97.3122252,3,,,,POINT (-97.3122252 37.667208)
122136578,37.6966844,-97.3739298,3,,,,POINT (-97.3739298 37.6966844)
122136638,37.6643975,-97.314117,4,traffic_signals,,,POINT (-97.314117 37.6643975)
122136698,37.6613462,-97.3127737,3,,,,POINT (-97.3127737 37.6613462)
122136762,37.6779131,-97.3529051,5,,,,POINT (-97.3529051 37.6779131)
122136801,37.677672,-97.349981,3,,,,POINT (-97.349981 37.677672)
122136809,37.678336,-97.346896,3,traffic_signals,,,POINT (-97.346896 37.678336)
122137459,37.675645,-97.3730403,3,,,,POINT (-97.3730403 37.675645)
122137471,37.675851,-97.373593,3,,,,POINT (-97.373593 37.675851)
122138233,37.6717472,-97.3119227,3,,,,POINT (-97.3119227 37.6717472)
122138249,37.6717714,-97.3110089,6,traffic_signals,,,POINT (-97.3110089 37.6717714)
122138253,37.6712326,-97.3110467,3,,,,POINT (-97.3110467 37.6712326)
122138278,37.6713275,-97.3122649,3,,,,POINT (-97.3122649 37.6713275)
122140519,37.69283,-97.3148758,3,,,,POINT (-97.3148758 37.69283)
122140577,37.689941,-97.313625,4,traffic_signals,,,POINT (-97.313625 37.689941)
122140585,37.688117,-97.3130882,4,traffic_signals,,,POINT (-97.3130882 37.688117)
122140601,37.6847849,-97.3124378,3,motorway_junction,6B,,POINT (-97.3124378 37.6847849)
122140608,37.6525845,-97.3108599,3,,,,POINT (-97.3108599 37.6525845)
122140655,37.6498761,-97.308623,4,,,,POINT (-97.308623 37.6498761)
122140668,37.67549,-97.367058,3,,,,POINT (-97.367058 37.67549)
122140696,37.6747551,-97.370584,3,,,,POINT (-97.370584 37.6747551)
122140704,37.6747022,-97.3710433,4,traffic_signals,,,POINT (-97.3710433 37.6747022)
122140999,37.6498572,-97.3107584,4,,,,POINT (-97.3107584 37.6498572)
122141110,37.6934621,-97.3151275,3,,,,POINT (-97.3151275 37.6934621)
122141132,37.6967285,-97.3161264,3,,,,POINT (-97.3161264 37.6967285)
122141167,37.67792,-97.299611,3,,,,POINT (-97.299611 37.67792)
122141179,37.6787124,-97.298943,3,,,,POINT (-97.298943 37.6787124)
122141192,37.6779098,-97.2979192,3,,,,POINT (-97.2979192 37.6779098)
122141200,37.6778808,-97.2989357,4,traffic_signals,,,POINT (-97.2989357 37.6778808)
122142173,37.671725,-97.3141277,6,traffic_signals,,,POINT (-97.3141277 37.671725)
122142238,37.6682087,-97.3128502,3,,,,POINT (-97.3128502 37.6682087)
122142611,37.6935461,-97.3713102,3,,,,POINT (-97.3713102 37.6935461)
122142638,37.6940405,-97.3710389,3,,,,POINT (-97.3710389 37.6940405)
122142641,37.6956963,-97.3708474,3,,,,POINT (-97.3708474 37.6956963)
122142770,37.6771761,-97.3145501,3,,,,POINT (-97.3145501 37.6771761)
122142852,37.6800683,-97.3123511,3,,,,POINT (-97.3123511 37.6800683)
122143292,37.6916663,-97.3081473,1,,,,POINT (-97.3081473 37.6916663)
122143296,37.690908,-97.308145,3,,,,POINT (-97.308145 37.690908)
122143299,37.690218,-97.308141,1,,,,POINT (-97.308141 37.690218)
122144645,37.664085,-97.312191,3,,,,POINT (-97.312191 37.664085)
122144711,37.6644161,-97.3117405,3,,,,POINT (-97.3117405 37.6644161)
122144727,37.661191,-97.312173,3,motorway_junction,4,,POINT (-97.312173 37.661191)
122144759,37.6644333,-97.3109123,4,traffic_signals,,,POINT (-97.3109123 37.6644333)
122144796,37.7081867,-97.3207423,4,traffic_signals,,,POINT (-97.3207423 37.7081867)
122144825,37.7050257,-97.3193754,3,,,,POINT (-97.3193754 37.7050257)
122144879,37.673659,-97.37424,3,,,,POINT (-97.37424 37.673659)
122144976,37.7139396,-97.3241878,1,,,,POINT (-97.3241878 37.7139396)
122146130,37.675831,-97.37376,3,,,,POINT (-97.37376 37.675831)
122146871,37.679119,-97.3342534,4,traffic_signals,,,POINT (-97.3342534 37.679119)
122146912,37.6789377,-97.3300522,3,motorway_junction,,,POINT (-97.3300522 37.6789377)
122146943,37.6785981,-97.3342337,5,traffic_signals,,,POINT (-97.3342337 37.6785981)
122147012,37.6787403,-97.3300817,3,,,,POINT (-97.3300817 37.6787403)
122149823,37.6788305,-97.3226364,3,motorway_junction,,,POINT (-97.3226364 37.6788305)
122149867,37.6799714,-97.3256038,3,traffic_signals,,,POINT (-97.3256038 37.6799714)
122152028,37.6793735,-97.3069938,3,motorway_junction,,,POINT (-97.3069938 37.6793735)
122152038,37.6796031,-97.3103306,3,,,,POINT (-97.3103306 37.6796031)
122152062,37.6826406,-97.3123731,3,,,,POINT (-97.3123731 37.6826406)
122152331,37.6930383,-97.3155616,3,motorway_junction,6C,,POINT (-97.3155616 37.6930383)
122152346,37.6899336,-97.314933,4,traffic_signals,,,POINT (-97.314933 37.6899336)
122152353,37.688104,-97.3143456,4,traffic_signals,,,POINT (-97.3143456 37.688104)
122152368,37.6849965,-97.3130764,3,,,,POINT (-97.3130764 37.6849965)
122152472,37.674442,-97.373894,4,traffic_signals,,,POINT (-97.373894 37.674442)
122152859,37.679443,-97.304253,3,motorway_junction,,,POINT (-97.304253 37.679443)
122152866,37.6800597,-97.3082092,3,,,,POINT (-97.3082092 37.6800597)
122153636,37.6791882,-97.3385199,3,traffic_signals,,,POINT (-97.3385199 37.6791882)
122153669,37.6789462,-97.3421999,3,,,,POINT (-97.3421999 37.6789462)
122153860,37.6638838,-97.3127987,3,motorway_junction,4,,POINT (-97.3127987 37.6638838)
122154201,37.7033443,-97.3188332,3,motorway_junction,7B,,POINT (-97.3188332 37.7033443)
122154267,37.6973524,-97.3169365,3,,,,POINT (-97.3169365 37.6973524)
122154904,37.649893,-97.314913,4,,,,POINT (-97.314913 37.649893)
122154905,37.651076,-97.314946,3,,,,POINT (-97.314946 37.651076)
122154942,37.6752868,-97.312908,3,,,,POINT (-97.312908 37.6752868)
122155022,37.6759461,-97.3113864,3,,,,POINT (-97.3113864 37.6759461)
122158574,37.7081878,-97.3193556,5,traffic_signals,,,POINT (-97.3193556 37.7081878)
122158578,37.7079469,-97.3193046,4,traffic_signals,,,POINT (-97.3193046 37.7079469)
122158589,37.7043295,-97.3185287,3,motorway_junction,8,,POINT (-97.3185287 37.7043295)
122159516,37.6969158,-97.3168171,3,motorway_junction,7A,,POINT (-97.3168171 37.6969158)
122159538,37.6934505,-97.315963,3,traffic_signals,,,POINT (-97.315963 37.6934505)
122160349,37.6498693,-97.3099719,3,,,,POINT (-97.3099719 37.6498693)
122162341,37.6728295,-97.3122848,3,motorway_junction,5B,,POINT (-97.3122848 37.6728295)
122162376,37.6786806,-97.3089369,3,,,,POINT (-97.3089369 37.6786806)
122162386,37.6792399,-97.3060097,3,,,,POINT (-97.3060097 37.6792399)
122164027,37.6762554,-97.3710768,3,,,,POINT (-97.3710768 37.6762554)
122164041,37.6758915,-97.3704434,3,,,,POINT (-97.3704434 37.6758915)
122164061,37.6756459,-97.3670582,3,motorway_junction,,,POINT (-97.3670582 37.6756459)
122164097,37.6758418,-97.371058,4,traffic_signals,,,POINT (-97.371058 37.6758418)
122164880,37.6791827,-97.3169143,3,,,,POINT (-97.3169143 37.6791827)
122168477,37.6835931,-97.3129654,3,motorway_junction,6A,,POINT (-97.3129654 37.6835931)
122168487,37.6812393,-97.3135185,3,motorway_junction,,,POINT (-97.3135185 37.6812393)
122168521,37.6788187,-97.3200685,3,,,,POINT (-97.3200685 37.6788187)
122168974,37.6776419,-97.3264461,5,traffic_signals,,,POINT (-97.3264461 37.6776419)
122169004,37.678625,-97.322267,3,,,,POINT (-97.322267 37.678625)
122169067,37.6787042,-97.3260235,3,motorway_junction,,,POINT (-97.3260235 37.6787042)
122169106,37.6776708,-97.325955,3,,,,POINT (-97.325955 37.6776708)
122169467,37.672418,-97.3128587,3,,,,POINT (-97.3128587 37.672418)
122170166,37.679258,-97.303952,3,,,,POINT (-97.303952 37.679258)
122170695,37.670997,-97.312845,3,motorway_junction,5A,,POINT (-97.312845 37.670997)
122174435,37.6773564,-97.352879,4,traffic_signals,,,POINT (-97.352879 37.6773564)
122174444,37.677277,-97.3537,3,,,,POINT (-97.3537 37.677277)
122174471,37.6765865,-97.3575249,3,,,,POINT (-97.3575249 37.6765865)
122175815,37.6684554,-97.3122345,3,motorway_junction,5A,,POINT (-97.3122345 37.6684554)
122176877,37.709963,-97.371464,3,,,,POINT (-97.371464 37.709963)
122179318,37.683947,-97.36149,4,,,,POINT (-97.36149 37.683947)
122179325,37.682197,-97.361481,4,,,,POINT (-97.361481 37.682197)
122179332,37.68049,-97.361457,4,,,,POINT (-97.361457 37.68049)
122179334,37.679363,-97.361447,4,,,,POINT (-97.361447 37.679363)
122179340,37.677859,-97.361415,4,,,,POINT (-97.361415 37.677859)
122179345,37.676462,-97.361401,1,turning_circle,,,POINT (-97.361401 37.676462)
122179389,37.675771,-97.36138,1,turning_circle,,,POINT (-97.36138 37.675771)
122179393,37.675321,-97.361371,3,,,,POINT (-97.361371 37.675321)
122179397,37.674265,-97.361351,3,,,,POINT (-97.361351 37.674265)
122179400,37.673233,-97.361351,4,,,,POINT (-97.361351 37.673233)
122179405,37.671764,-97.36132,4,,,,POINT (-97.36132 37.671764)
122179408,37.670699,-97.361306,4,,,,POINT (-97.361306 37.670699)
122179416,37.669605,-97.361315,4,,,,POINT (-97.361315 37.669605)
122179423,37.668308,-97.361308,3,,,,POINT (-97.361308 37.668308)
122179477,37.658739,-97.361328,3,,,,POINT (-97.361328 37.658739)
122179484,37.65692,-97.361301,3,,,,POINT (-97.361301 37.65692)
122179486,37.655092,-97.361282,4,,,,POINT (-97.361282 37.655092)
122179489,37.653272,-97.361261,3,,,,POINT (-97.361261 37.653272)
122179492,37.652819,-97.361255,3,,,,POINT (-97.361255 37.652819)
122179497,37.651447,-97.361254,3,,,,POINT (-97.361254 37.651447)
122179505,37.665506,-97.361309,3,,,,POINT (-97.361309 37.665506)
122179512,37.664173,-97.361296,4,,,,POINT (-97.361296 37.664173)
122179516,37.662356,-97.361281,4,,,,POINT (-97.361281 37.662356)
122179520,37.660552,-97.361257,4,,,,POINT (-97.361257 37.660552)
122179527,37.658739,-97.361247,3,,,,POINT (-97.361247 37.658739)
122181646,37.7006703,-97.3492324,3,,,,POINT (-97.3492324 37.7006703)
122181649,37.70069,-97.350169,3,,,,POINT (-97.350169 37.70069)
122181653,37.700689,-97.351457,3,,,,POINT (-97.351457 37.700689)
122181659,37.700682,-97.352746,3,,,,POINT (-97.352746 37.700682)
122181664,37.700671,-97.35404,3,,,,POINT (-97.35404 37.700671)
122181862,37.652556,-97.30047,3,,,,POINT (-97.30047 37.652556)
122181876,37.651027,-97.301528,3,,,,POINT (-97.301528 37.651027)
122181942,37.666385,-97.29883,4,,,,POINT (-97.29883 37.666385)
122181951,37.666415,-97.294241,3,,,,POINT (-97.294241 37.666415)
122184922,37.667575,-97.317192,3,,,,POINT (-97.317192 37.667575)
122184925,37.667584,-97.315935,4,,,,POINT (-97.315935 37.667584)
122185018,37.683942,-97.3627805,4,,,,POINT (-97.3627805 37.683942)
122185024,37.6821893,-97.3627754,4,,,,POINT (-97.3627754 37.6821893)
122185027,37.6804818,-97.3627765,4,,,,POINT (-97.3627765 37.6804818)
122185031,37.6793569,-97.3627561,4,,,,POINT (-97.3627561 37.6793569)
122185034,37.677853,-97.3627391,4,,,,POINT (-97.3627391 37.677853)
122185041,37.676335,-97.362708,1,turning_circle,,,POINT (-97.362708 37.676335)
122185079,37.651443,-97.361812,3,,,,POINT (-97.361812 37.651443)
122185083,37.647827,-97.361773,4,,,,POINT (-97.361773 37.647827)
122185109,37.66485,-97.362568,3,,,,POINT (-97.362568 37.66485)
122185113,37.664163,-97.362539,3,,,,POINT (-97.362539 37.664163)
122185116,37.662351,-97.36252,4,,,,POINT (-97.36252 37.662351)
122185119,37.660537,-97.362506,4,,,,POINT (-97.362506 37.660537)
122185122,37.658732,-97.362505,4,,,,POINT (-97.362505 37.658732)
122185126,37.656911,-97.362478,4,,,,POINT (-97.362478 37.656911)
122185129,37.655253,-97.362459,3,,,,POINT (-97.362459 37.655253)
122185131,37.655079,-97.362457,3,,,,POINT (-97.362457 37.655079)
122185136,37.65281,-97.362425,4,,,,POINT (-97.362425 37.65281)
122185139,37.651439,-97.362407,3,,,,POINT (-97.362407 37.651439)
122185261,37.675612,-97.362718,1,turning_circle,,,POINT (-97.362718 37.675612)
122185264,37.674258,-97.362695,4,,,,POINT (-97.362695 37.674258)
122185268,37.6732242,-97.3626773,4,,,,POINT (-97.3626773 37.6732242)
122185273,37.671365,-97.362649,4,,,,POINT (-97.362649 37.671365)
122185281,37.669598,-97.362634,4,,,,POINT (-97.362634 37.669598)
122186261,37.6645315,-97.302524,3,,,,POINT (-97.302524 37.6645315)
122186263,37.662739,-97.30251,4,,,,POINT (-97.30251 37.662739)
122186267,37.660913,-97.302506,4,,,,POINT (-97.302506 37.660913)
122186274,37.659098,-97.302513,3,,,,POINT (-97.302513 37.659098)
122186277,37.657276,-97.302487,4,,,,POINT (-97.302487 37.657276)
122186282,37.655447,-97.302478,4,,,,POINT (-97.302478 37.655447)
122186285,37.653635,-97.302459,3,,,,POINT (-97.302459 37.653635)
122186298,37.6862826,-97.3023828,4,,,,POINT (-97.3023828 37.6862826)
122186300,37.684455,-97.302361,4,,,,POINT (-97.302361 37.684455)
122186303,37.682655,-97.302346,4,,,,POINT (-97.302346 37.682655)
122186309,37.680885,-97.302337,4,,,,POINT (-97.302337 37.680885)
122186314,37.679652,-97.302335,3,,,,POINT (-97.302335 37.679652)
122186322,37.679053,-97.302808,3,,,,POINT (-97.302808 37.679053)
122186326,37.677292,-97.302794,4,,,,POINT (-97.302794 37.677292)
122186330,37.675466,-97.302782,3,,,,POINT (-97.302782 37.675466)
122186341,37.65254,-97.302605,3,,,,POINT (-97.302605 37.65254)
122186348,37.649986,-97.302596,3,,,,POINT (-97.302596 37.649986)
122186359,37.675468,-97.302565,3,,,,POINT (-97.302565 37.675468)
122186362,37.673668,-97.302548,4,,,,POINT (-97.302548 37.673668)
122186366,37.671825,-97.30253,3,,,,POINT (-97.30253 37.671825)
122186685,37.664256,-97.34449,4,,,,POINT (-97.34449 37.664256)
122186699,37.662449,-97.344468,4,,,,POINT (-97.344468 37.662449)
122186704,37.660576,-97.34448,4,,,,POINT (-97.34448 37.660576)
122186711,37.658804,-97.34449,4,,,,POINT (-97.34449 37.658804)
122186716,37.656947,-97.344485,4,,,,POINT (-97.344485 37.656947)
122186719,37.655172,-97.34449,4,,,,POINT (-97.34449 37.655172)
122186723,37.6528,-97.344492,3,,,,POINT (-97.344492 37.6528)
122187289,37.698966,-97.326441,3,,,,POINT (-97.326441 37.698966)
122187295,37.698981,-97.325309,4,,,,POINT (-97.325309 37.698981)
122187302,37.698991,-97.324172,4,,,,POINT (-97.324172 37.698991)
122187305,37.6989897,-97.3230556,4,,,,POINT (-97.3230556 37.6989897)
122187309,37.6990024,-97.3218886,4,,,,POINT (-97.3218886 37.6990024)
122187339,37.6991952,-97.3003782,3,,,,POINT (-97.3003782 37.6991952)
122187344,37.69921,-97.299074,4,,,,POINT (-97.299074 37.69921)
122187418,37.6993144,-97.3218862,3,,,,POINT (-97.3218862 37.6993144)
122187433,37.6991404,-97.3210869,3,,,,POINT (-97.3210869 37.6991404)
122187442,37.6999723,-97.3189357,3,,,,POINT (-97.3189357 37.6999723)
122187462,37.6987,-97.328872,3,,,,POINT (-97.328872 37.6987)
122187468,37.698692,-97.327314,4,,,,POINT (-97.327314 37.698692)
122187472,37.6987071,-97.3264464,3,,,,POINT (-97.3264464 37.6987071)
122187500,37.6991,-97.308166,3,,,,POINT (-97.308166 37.6991)
122187503,37.699108,-97.307055,3,,,,POINT (-97.307055 37.699108)
122187506,37.699116,-97.3059,4,,,,POINT (-97.3059 37.699116)
122187530,37.699242,-97.286329,4,,,,POINT (-97.286329 37.699242)
122187604,37.6988811,-97.3381705,4,,,,POINT (-97.3381705 37.6988811)
122187607,37.698891,-97.336885,4,,,,POINT (-97.336885 37.698891)
122187613,37.698907,-97.3355931,3,,,,POINT (-97.3355931 37.698907)
122187945,37.6910003,-97.312707,3,,,,POINT (-97.312707 37.6910003)
122189638,37.691917,-97.289773,4,,,,POINT (-97.289773 37.691917)
122189641,37.693754,-97.289783,4,,,,POINT (-97.289783 37.693754)
122189647,37.694706,-97.289788,3,,,,POINT (-97.289788 37.694706)
122189651,37.695618,-97.289792,4,,,,POINT (-97.289792 37.695618)
122189652,37.69737,-97.289801,3,,,,POINT (-97.289801 37.69737)
122190302,37.6844069,-97.3469371,3,,,,POINT (-97.3469371 37.6844069)
122190305,37.6829955,-97.3469325,3,,,,POINT (-97.3469325 37.6829955)
122190312,37.6820216,-97.3469182,3,,,,POINT (-97.3469182 37.6820216)
122190319,37.6805566,-97.3469087,4,traffic_signals,,,POINT (-97.3469087 37.6805566)
122190347,37.6773089,-97.3468883,4,traffic_signals,,,POINT (-97.3468883 37.6773089)
122190352,37.676449,-97.346881,4,,,,POINT (-97.346881 37.676449)
122190828,37.686124,-97.376338,3,,,,POINT (-97.376338 37.686124)
122190831,37.686106,-97.379324,3,,,,POINT (-97.379324 37.686106)
122190886,37.685824,-97.36021,3,,,,POINT (-97.36021 37.685824)
122190888,37.685823,-97.361513,4,,,,POINT (-97.361513 37.685823)
122190892,37.685822,-97.362793,4,,,,POINT (-97.362793 37.685822)
122190896,37.685817,-97.364086,4,,,,POINT (-97.364086 37.685817)
122190899,37.685811,-97.36538,4,,,,POINT (-97.36538 37.685811)
122190903,37.6858033,-97.366783,4,,,,POINT (-97.366783 37.6858033)
122190904,37.685789,-97.368239,4,,,,POINT (-97.368239 37.685789)
122190908,37.685777,-97.36972,4,,,,POINT (-97.36972 37.685777)
122190919,37.685757,-97.371202,3,,,,POINT (-97.371202 37.685757)
122191099,37.685834,-97.371203,3,,,,POINT (-97.371203 37.685834)
122191103,37.685837,-97.372492,4,,,,POINT (-97.372492 37.685837)
122191109,37.68583,-97.373774,4,,,,POINT (-97.373774 37.68583)
122191112,37.685817,-97.37505,4,,,,POINT (-97.37505 37.685817)
122191117,37.685825,-97.376335,3,,,,POINT (-97.376335 37.685825)
122191228,37.6862822,-97.3494141,3,,,,POINT (-97.3494141 37.6862822)
122191230,37.6862756,-97.3506591,4,,,,POINT (-97.3506591 37.6862756)
122191232,37.686268,-97.3518567,4,,,,POINT (-97.3518567 37.686268)
122191233,37.6862561,-97.3531241,3,,,,POINT (-97.3531241 37.6862561)
122191254,37.68583,-97.3531218,3,,,,POINT (-97.3531218 37.68583)
122191257,37.685838,-97.354213,4,,,,POINT (-97.354213 37.685838)
122191260,37.685847,-97.355334,4,,,,POINT (-97.355334 37.685847)
122191265,37.685855,-97.35647,4,,,,POINT (-97.35647 37.685855)
122191269,37.685863,-97.357613,4,,,,POINT (-97.357613 37.685863)
122191293,37.6879247,-97.3382074,4,traffic_signals,,,POINT (-97.3382074 37.6879247)
122191296,37.6879134,-97.3395178,4,traffic_signals,,,POINT (-97.3395178 37.6879134)
122191314,37.6879278,-97.3412679,3,,,,POINT (-97.3412679 37.6879278)
122191322,37.687936,-97.345181,2,,,,POINT (-97.345181 37.687936)
122191416,37.653606,-97.365541,3,,,,POINT (-97.365541 37.653606)
122191418,37.652778,-97.365529,4,,,,POINT (-97.365529 37.652778)
122191419,37.651411,-97.365511,3,,,,POINT (-97.365511 37.651411)
122191441,37.651413,-97.36532,3,,,,POINT (-97.36532 37.651413)
122191463,37.649177,-97.364154,3,,,,POINT (-97.364154 37.649177)
122191474,37.669573,-97.365959,4,,,,POINT (-97.365959 37.669573)
122191481,37.66831,-97.36597,3,,,,POINT (-97.36597 37.66831)
122191546,37.649808,-97.370874,3,,,,POINT (-97.370874 37.649808)
122191550,37.649808,-97.373164,4,,,,POINT (-97.373164 37.649808)
122191554,37.649809,-97.375436,4,,,,POINT (-97.375436 37.649809)
122191560,37.64979,-97.377731,3,,,,POINT (-97.377731 37.64979)
122191567,37.649917,-97.348694,3,,,,POINT (-97.348694 37.649917)
122191571,37.64991,-97.349786,3,,,,POINT (-97.349786 37.64991)
122191573,37.649903,-97.350877,3,,,,POINT (-97.350877 37.649903)
122191583,37.710397,-97.348041,3,,,,POINT (-97.348041 37.710397)
122191629,37.715261,-97.346295,3,,,,POINT (-97.346295 37.715261)
122191631,37.7170693,-97.3461391,3,,,,POINT (-97.3461391 37.7170693)
122193011,37.6964862,-97.2916617,4,,,,POINT (-97.2916617 37.6964862)
122193016,37.696803,-97.291285,3,,,,POINT (-97.291285 37.696803)
122193026,37.696797,-97.29175,3,,,,POINT (-97.29175 37.696797)
122194300,37.685362,-97.301216,3,,,,POINT (-97.301216 37.685362)
122194303,37.685387,-97.298945,4,,,,POINT (-97.298945 37.685387)
122194314,37.685524,-97.296637,4,,,,POINT (-97.296637 37.685524)
122194320,37.685545,-97.294344,3,,,,POINT (-97.294344 37.685545)
122194327,37.6856235,-97.2943454,3,,,,POINT (-97.2943454 37.6856235)
122194334,37.685636,-97.292103,3,,,,POINT (-97.292103 37.685636)
122194548,37.6934588,-97.3382119,4,traffic_signals,,,POINT (-97.3382119 37.6934588)
122194551,37.693461,-97.336893,4,traffic_signals,,,POINT (-97.336893 37.693461)
122194553,37.6934667,-97.3356215,4,traffic_signals,,,POINT (-97.3356215 37.6934667)
122194556,37.693465,-97.334302,4,traffic_signals,,,POINT (-97.334302 37.693465)
122194558,37.693473,-97.332976,4,traffic_signals,,,POINT (-97.332976 37.693473)
122194561,37.693479,-97.331666,4,traffic_signals,,,POINT (-97.331666 37.693479)
122194564,37.693486,-97.330421,4,,,,POINT (-97.330421 37.693486)
122194579,37.693496,-97.328224,3,,,,POINT (-97.328224 37.693496)
122194585,37.693504,-97.327592,3,,,,POINT (-97.327592 37.693504)
122194589,37.69351,-97.32647,4,traffic_signals,,,POINT (-97.32647 37.69351)
122194590,37.69351,-97.3253242,4,,,,POINT (-97.3253242 37.69351)
122194593,37.69351,-97.324182,4,,,,POINT (-97.324182 37.69351)
122194595,37.693517,-97.323039,4,,,,POINT (-97.323039 37.693517)
122194597,37.693525,-97.321863,4,traffic_signals,,,POINT (-97.321863 37.693525)
122194601,37.693533,-97.320708,4,,,,POINT (-97.320708 37.693533)
122194603,37.693541,-97.319586,4,,,,POINT (-97.319586 37.693541)
122194606,37.693547,-97.318442,4,,,,POINT (-97.318442 37.693547)
122194609,37.69355,-97.317294,5,,,,POINT (-97.317294 37.69355)
122194624,37.693591,-97.3139469,4,,,,POINT (-97.3139469 37.693591)
122194626,37.6935991,-97.3127202,4,,,,POINT (-97.3127202 37.6935991)
122194628,37.69361,-97.311568,4,,,,POINT (-97.311568 37.69361)
122194632,37.693625,-97.310439,4,,,,POINT (-97.310439 37.693625)
122194636,37.69364,-97.309289,4,,,,POINT (-97.309289 37.69364)
122194638,37.6931313,-97.3078969,3,,,,POINT (-97.3078969 37.6931313)
122194640,37.693649,-97.3078978,4,traffic_signals,,,POINT (-97.3078978 37.693649)
122194643,37.693652,-97.307053,3,,,,POINT (-97.307053 37.693652)
122194645,37.693653,-97.306994,3,,,,POINT (-97.306994 37.693653)
122194649,37.693656,-97.306463,3,,,,POINT (-97.306463 37.693656)
122194654,37.693659,-97.305864,3,,,,POINT (-97.305864 37.693659)
122194660,37.693662,-97.305246,3,,,,POINT (-97.305246 37.693662)
122194662,37.693666,-97.304708,3,,,,POINT (-97.304708 37.693666)
122194665,37.693671,-97.304027,3,,,,POINT (-97.304027 37.693671)
122194669,37.6936778,-97.3035792,3,,,,POINT (-97.3035792 37.6936778)
122194671,37.693681,-97.302804,3,,,,POINT (-97.302804 37.693681)
122194674,37.693684,-97.302415,3,,,,POINT (-97.302415 37.693684)
