osmid,y,x,street_count,highway,ref,railway,geometry
46370571,52.3682843,4.9349626,3,,,,POINT (4.9349626 52.3682843)
46370612,52.3682946,4.9369425,3,,,,POINT (4.9369425 52.3682946)
46370638,52.3684675,4.8960045,3,,,,POINT (4.8960045 52.3684675)
46370640,52.3682974,4.9375974,3,,,,POINT (4.9375974 52.3682974)
46370740,52.3684223,4.857023,3,,,,POINT (4.857023 52.3684223)
46370749,52.3684001,4.9536322,4,,,,POINT (4.9536322 52.3684001)
46371007,52.3684405,4.9338162,4,,,,POINT (4.9338162 52.3684405)
46371048,52.36844,4.9336983,3,,,,POINT (4.9336983 52.36844)
46371073,52.3684928,4.8649333,3,,,,POINT (4.8649333 52.3684928)
46371106,52.3684576,4.849055,3,,,,POINT (4.849055 52.3684576)
46371109,52.3685264,4.9499299,3,,,,POINT (4.9499299 52.3685264)
46371369,52.3685286,4.9037603,3,,,,POINT (4.9037603 52.3685286)
46371373,52.3685277,4.9349656,3,,,,POINT (4.9349656 52.3685277)
46371409,52.3685237,4.8693058,4,,,,POINT (4.8693058 52.3685237)
46371430,52.368588,4.8813268,3,,,,POINT (4.8813268 52.368588)
46371432,52.3685184,4.9260623,1,,,,POINT (4.9260623 52.3685184)
46371434,52.3685617,4.9384269,3,,,,POINT (4.9384269 52.3685617)
46371509,52.3685623,4.9386585,3,,,,POINT (4.9386585 52.3685623)
46371578,52.3685824,4.9018766,3,,,,POINT (4.9018766 52.3685824)
46371955,52.3686251,4.9491448,3,,,,POINT (4.9491448 52.3686251)
46371986,52.3686769,4.8823361,3,,,,POINT (4.8823361 52.3686769)
46371994,52.3685682,4.9461785,3,,,,POINT (4.9461785 52.3685682)
46372015,52.3687525,4.8615921,3,,,,POINT (4.8615921 52.3687525)
46372060,52.3686206,4.8499158,4,,,,POINT (4.8499158 52.3686206)
46372064,52.3686597,4.926725,1,,,,POINT (4.926725 52.3686597)
46372231,52.3687283,4.9218683,3,,,,POINT (4.9218683 52.3687283)
46372266,52.3687104,4.8659256,4,,,,POINT (4.8659256 52.3687104)
46372270,52.368707,4.9287654,2,,,,POINT (4.9287654 52.368707)
46372371,52.36874,4.8604,4,,,,POINT (4.8604 52.36874)
46372409,52.3687579,4.8798785,3,,,,POINT (4.8798785 52.3687579)
46372441,52.3687476,4.8875395,4,,,,POINT (4.8875395 52.3687476)
46372472,52.3687739,4.8881138,3,,,,POINT (4.8881138 52.3687739)
46372557,52.3687705,4.8870151,4,,,,POINT (4.8870151 52.3687705)
46372608,52.3687875,4.8864924,4,,,,POINT (4.8864924 52.3687875)
46372734,52.3687813,4.852713,3,,,,POINT (4.852713 52.3687813)
46372791,52.368792,4.9265146,3,,,,POINT (4.9265146 52.368792)
46372849,52.368846,4.8848459,4,,,,POINT (4.8848459 52.368846)
46372851,52.3687859,4.9013674,1,,,,POINT (4.9013674 52.3687859)
46372926,52.36875,4.8507615,3,,,,POINT (4.8507615 52.36875)
46372928,52.3688629,4.8842672,4,,,,POINT (4.8842672 52.3688629)
46373034,52.3689227,4.9165539,3,,,,POINT (4.9165539 52.3689227)
46373209,52.3689188,4.8823589,4,,,,POINT (4.8823589 52.3689188)
46373244,52.36894,4.92838,3,,,,POINT (4.92838 52.36894)
46373281,52.3689233,4.8668993,3,,,,POINT (4.8668993 52.3689233)
46373371,52.3689972,4.8790199,3,,,,POINT (4.8790199 52.3689972)
46373402,52.369027,4.8636582,3,,,,POINT (4.8636582 52.369027)
46373648,52.3690638,4.8514822,3,,,,POINT (4.8514822 52.3690638)
46373679,52.37004,4.9623772,3,,,,POINT (4.9623772 52.37004)
46373735,52.3690009,4.8539651,3,,,,POINT (4.8539651 52.3690009)
46373857,52.369077,4.9024378,4,,,,POINT (4.9024378 52.369077)
46374077,52.3691253,4.8809621,4,,,,POINT (4.8809621 52.3691253)
46374080,52.3690289,4.9055024,3,,,,POINT (4.9055024 52.3690289)
46374082,52.3690983,4.909973,3,,,,POINT (4.909973 52.3690983)
46374106,52.3691443,4.8516611,4,,,,POINT (4.8516611 52.3691443)
46374150,52.3690937,4.8544016,3,,,,POINT (4.8544016 52.3690937)
46374153,52.3691367,4.8575082,3,,,,POINT (4.8575082 52.3691367)
46374203,52.3691288,4.8677348,3,,,,POINT (4.8677348 52.3691288)
46374243,52.3691597,4.8795343,3,,,,POINT (4.8795343 52.3691597)
46374276,52.3691609,4.8548033,3,,,,POINT (4.8548033 52.3691609)
46374365,52.3691911,4.9143047,3,,,,POINT (4.9143047 52.3691911)
46374367,52.3691751,4.9280266,4,,,,POINT (4.9280266 52.3691751)
46374403,52.3691321,4.8949071,1,,,,POINT (4.8949071 52.3691321)
46374662,52.3692106,4.8720783,3,,,,POINT (4.8720783 52.3692106)
46374667,52.3692659,4.8949886,3,,,,POINT (4.8949886 52.3692659)
46374673,52.3692262,4.924092,4,,,,POINT (4.924092 52.3692262)
46374887,52.3692958,4.9096563,5,,,,POINT (4.9096563 52.3692958)
46374889,52.3692908,4.9227876,3,,,,POINT (4.9227876 52.3692908)
46375128,52.369309,4.8524873,4,,,,POINT (4.8524873 52.369309)
46375170,52.369351,4.8655985,3,,,,POINT (4.8655985 52.369351)
46375173,52.3689136,4.8828869,4,,,,POINT (4.8828869 52.3689136)
46375177,52.3693286,4.8941181,3,,,,POINT (4.8941181 52.3693286)
46375178,52.3693641,4.900021,3,,,,POINT (4.900021 52.3693641)
46375287,52.3693258,4.8944838,3,,,,POINT (4.8944838 52.3693258)
46375322,52.3693166,4.8948376,3,,,,POINT (4.8948376 52.3693166)
46375395,52.3693212,4.8445385,3,,,,POINT (4.8445385 52.3693212)
46375397,52.3693409,4.8558399,3,,,,POINT (4.8558399 52.3693409)
