u,v,key,osmid,highway,name,oneway,reversed,length,Inverse SP,Cost of return,Edge Betweenness,geometry,lanes,maxspeed,bridge,ref,access,tunnel,junction,Groups
122255952,122373374,0,13254575,residential,West 20th Street North,False,True,110.20928858399812,110.20928858399812,1.720985219277682,0.0002479697206745,"LINESTRING (-97.355173 37.720677, -97.35392 37.720681)",,,,,,,,C
122255952,122205810,0,13246975,residential,Garland Street,False,True,201.3829343062525,201.3829343062525,1.736777737360098,0.0006526818716992,"LINESTRING (-97.355173 37.720677, -97.355171 37.720549, -97.355182 37.719486, -97.355174 37.718866)",,,,,,,,C
122255956,122255952,0,13246975,residential,Garland Street,False,True,73.83542157131825,73.83542157131825,1.5086414353616104,0.0002694691457828,"LINESTRING (-97.355179 37.721341, -97.355173 37.720677)",,,,,,,,C
122258592,122296221,0,13249587,residential,South Santa Fe,False,False,211.05141516924863,211.05141516924863,1.7282512683926743,0.0019648731352335,"LINESTRING (-97.330267 37.669879, -97.330259 37.668824, -97.330264 37.667981)",,,,,,,,C
122258592,122296206,0,13249587,residential,South Santa Fe,False,True,198.6273707151324,198.6273707151324,1.7270335900873108,0.0007876343441694,"LINESTRING (-97.330267 37.669879, -97.330268 37.670938, -97.3302683 37.6711444, -97.330269 37.671568, -97.330309 37.67166)",,,,,,,,C
122258592,10750820000,0,378380040,residential,East Bayley Street,False,False,110.50839678842031,110.50839678842031,1.7108668283924977,0.0050621703814913,"LINESTRING (-97.330267 37.669879, -97.330175 37.669909, -97.3296193 37.6699131, -97.329019 37.6699175)",,,,,,,,C
122258592,122238072,0,378380040,residential,East Bayley Street,False,True,115.69451950334366,115.69451950334366,1.5765338902306238,0.0070404080242246,"LINESTRING (-97.330267 37.669879, -97.330367 37.669846, -97.3309801 37.6698389, -97.331573 37.669832)",,,,,,,,C
122258601,122472599,0,13267351,residential,South Mead Street,False,True,194.87318741242527,194.87318741242527,1.567907906807544,0.0057954750973466,"LINESTRING (-97.3289166 37.6699186, -97.328944 37.671671)",,,,,,,,C
122258601,122258613,0,378380040,residential,East Bayley Street,False,False,112.71794756105712,112.71794756105712,1.5718634240263047,0.0249410036890398,"LINESTRING (-97.3289166 37.6699186, -97.327881 37.6699261, -97.327636 37.669928)",,,,,,,,C
122258601,10750820000,0,378380040,residential,East Bayley Street,False,True,9.013724658609345,9.013724658609345,1.6418727372202824,0.0329123513470915,"LINESTRING (-97.3289166 37.6699186, -97.3289763 37.6699178, -97.329019 37.6699175)",,,,,,,,C
122258613,122290912,0,13249294,residential,South Mosley Street,False,False,214.38874681458688,214.38874681458688,1.687528709469723,6.682253749870168e-06,"LINESTRING (-97.327636 37.669928, -97.3276391 37.6695565, -97.327652 37.668)",,,,,,,,C
122258613,122242824,0,378380040,residential,East Bayley Street,False,False,106.71787543244996,106.71787543244996,1.7256376399792472,0.0249899584610769,"LINESTRING (-97.327636 37.669928, -97.3272453 37.6699336, -97.3271745 37.6699345, -97.326513 37.669933, -97.3264322 37.6699027)",,,,,,,,C
122258613,122258601,0,378380040,residential,East Bayley Street,False,True,112.71794756105712,112.71794756105712,1.5718634240263067,0.0242384228137953,"LINESTRING (-97.327636 37.669928, -97.327881 37.6699261, -97.3289166 37.6699186)",,,,,,,,C
122258630,122474685,0,13268299,residential,South Ida Street,False,False,201.3743158596064,201.3743158596064,1.7608331313655985,0.0011982297838218,"LINESTRING (-97.325046 37.669853, -97.325045 37.668042)",,,,,,,,C
122258630,122478928,0,13268299,residential,South Ida Street,False,True,203.9584202060519,203.95842020605187,1.7191223358325487,0.0001815829823334,"LINESTRING (-97.325046 37.669853, -97.3250431 37.6713343, -97.3250455 37.6715534, -97.325046 37.671604, -97.325017 37.671684)",,,,,,,,C
122258630,122258634,0,378380040,residential,East Bayley Street,False,False,115.74628587547043,115.74628587547043,1.7239368820706238,0.0025085325843398,"LINESTRING (-97.325046 37.669853, -97.3244168 37.6698578, -97.323731 37.669863)",,,,,,,,C
122258630,4424542657,0,378380040,residential,East Bayley Street,False,True,109.35398818897022,109.35398818897022,1.840325081095724,0.0039731809198412,"LINESTRING (-97.325046 37.669853, -97.3257118 37.6698506, -97.326179 37.669849, -97.3262847 37.6698714)",,,,,,,,C
122258634,122474688,0,13269585,residential,South Laura Street,False,False,201.26312078677216,201.26312078677216,1.7142161852801876,0.0006098282878685,"LINESTRING (-97.323731 37.669863, -97.323732 37.668053)",,,,,,,,C
122258634,122480478,0,13269585,residential,South Laura Street,False,True,203.37674133757707,203.37674133757707,1.6502684907388965,1.932042932027679e-05,"LINESTRING (-97.323731 37.669863, -97.323724 37.671692)",,,,,,,,C
122258634,122130852,0,378380040,residential,East Bayley Street,False,False,113.98977435110469,113.98977435110469,1.8249439067978328,0.0026569948306956,"LINESTRING (-97.323731 37.669863, -97.322436 37.669876)",,,,,,,,C
122258634,122258630,0,378380040,residential,East Bayley Street,False,True,115.74628587547043,115.74628587547043,1.7239368820706231,0.0025500787706977,"LINESTRING (-97.323731 37.669863, -97.3244168 37.6698578, -97.325046 37.669853)",,,,,,,,C
122258639,122411915,0,13260474,residential,Lulu Street,False,False,96.51929912623324,96.51929912623324,1.671102967789907,0.0004541753554123,"LINESTRING (-97.321138 37.669887, -97.321145 37.669019)",,,,,,,,C
122258639,122258642,0,378380040,residential,East Bayley Street,False,False,116.09828016520508,116.09828016520508,1.689383867729804,0.0022607807632441,"LINESTRING (-97.321138 37.669887, -97.319819 37.669897)",,,,,,,,C
122258639,122130852,0,378380040,residential,East Bayley Street,False,True,114.25118516963462,114.25118516963462,1.820175908571656,0.0017060810688119,"LINESTRING (-97.321138 37.669887, -97.322436 37.669876)",,,,,,,,C
122258639,122419708,0,13260474,residential,Lulu Street,False,True,202.46236160326623,202.46236160326623,1.7119213783212546,0.0006402615957076,"LINESTRING (-97.321138 37.669887, -97.3211405 37.6704345, -97.3211441 37.6712267, -97.321146 37.671629, -97.321167 37.671706)",,,,,,,,C
122258642,122296449,0,13249598,residential,Ellis Street,False,False,96.73988299912428,96.73988299912428,1.6336504228010778,0.0013224325437378,"LINESTRING (-97.319819 37.669897, -97.319821 37.669027)",,,,,,,,C
122258642,122296445,0,13249598,residential,Ellis Street,False,True,202.4864196200949,202.4864196200949,1.608711061947992,0.0008493725581628,"LINESTRING (-97.319819 37.669897, -97.319816 37.671718)",,,,,,,,C
122258642,122258647,0,378380040,residential,East Bayley Street,False,False,114.86120702268316,114.86120702268316,1.8717373499582588,0.001785541781881,"LINESTRING (-97.319819 37.669897, -97.318514 37.6699)",,,,,,,,C
122258642,122258639,0,378380040,residential,East Bayley Street,False,True,116.09828016520508,116.09828016520508,1.6893838677298032,0.0022275147608806,"LINESTRING (-97.319819 37.669897, -97.321138 37.669887)",,,,,,,,C
122258647,122474693,0,13274266,residential,South Greenwood Street,False,False,201.3752391503276,201.3752391503276,1.7772018411247796,0.0026101464212536,"LINESTRING (-97.318514 37.6699, -97.318521 37.668089)",,,,,,,,C
122258647,122258642,0,378380040,residential,East Bayley Street,False,True,114.86120702268316,114.86120702268316,1.8717373499582577,0.0016578526287042,"LINESTRING (-97.318514 37.6699, -97.319819 37.669897)",,,,,,,,C
122258647,122480484,0,13274266,residential,South Greenwood Street,False,True,204.48868752388577,204.4886875238857,1.715942786553181,0.0018352955190404,"LINESTRING (-97.318514 37.6699, -97.318512 37.6704227, -97.3185098 37.6710009, -97.3185085 37.6713559, -97.318507 37.671739)",,,,,,,,C
122258647,122258651,0,378380040,residential,East Bayley Street,False,False,115.74109133984592,115.74109133984592,1.760959337496194,0.0038449833343138,"LINESTRING (-97.318514 37.6699, -97.3178766 37.669901, -97.317199 37.669902)",,,,,,,,C
122258651,122258655,0,378380040,residential,East Bayley Street,False,False,100.25309884223113,100.25309884223113,1.763419764582716,0.0016489913791663,"LINESTRING (-97.317199 37.669902, -97.31606 37.669909)",,,,,,,,C
122258651,122258647,0,378380040,residential,East Bayley Street,False,True,115.74109133984592,115.74109133984592,1.7609593374961952,0.0016338110418432,"LINESTRING (-97.317199 37.669902, -97.3178766 37.669901, -97.318514 37.6699)",,,,,,,,C
122258651,122343813,0,500932737,tertiary,South Hydraulic Avenue,False,False,201.4878178891928,201.4878178891928,1.6170258057202656,0.0037038570404443,"LINESTRING (-97.317199 37.669902, -97.317201 37.669574, -97.317192 37.66809)",,,,,,,,B
122258651,122343803,0,500932737,tertiary,South Hydraulic Avenue,False,True,200.2639168552239,200.2639168552239,1.958961910175557,0.0080136928095317,"LINESTRING (-97.317199 37.669902, -97.3171936 37.6710008, -97.317192 37.67133, -97.3171921 37.671356, -97.317194 37.671703)",,,,,,,,B
122258655,122258651,0,378380040,residential,East Bayley Street,False,True,100.25309884223113,100.25309884223113,1.7634197645827143,0.0016585789606335,"LINESTRING (-97.31606 37.669909, -97.317199 37.669902)",,,,,,,,C
122258655,122473307,0,13268666,residential,South Kansas Street,False,False,100.96924610614616,100.9692461061462,1.5240402860294122,0.0013108112328685,"LINESTRING (-97.31606 37.669909, -97.31608 37.669503, -97.315974 37.66905, -97.315945 37.669016)",,,,,,,,C
122258655,122451499,0,"[13268666, 13269834]",residential,"['Kansas', 'South Kansas Street']",False,"[False, True]",266.82310937135514,266.82310937135514,1.4415768981846055,7.234266016163791e-05,"LINESTRING (-97.31606 37.669909, -97.315952 37.670454, -97.315897 37.671011, -97.315934 37.671332, -97.315893 37.671373, -97.315866 37.6714, -97.315758 37.671422, -97.315352 37.671401, -97.314761 37.671357)",,,,,,,,C
122258687,122258695,0,13247119,residential,East Bayley Street,False,False,319.94215387263233,319.9421538726324,1.2873079200507045,0.0002097646611915,"LINESTRING (-97.287338 37.670977, -97.2863045 37.6709834, -97.2857626 37.670987, -97.2852196 37.6709904, -97.2846843 37.6709938, -97.283703 37.670989)",,,,,,,,C
122258687,122258936,0,13270796,residential,Bluffview Street,False,False,104.4645382118048,104.4645382118048,1.577143030120303,0.0015313256066142,"LINESTRING (-97.287338 37.670977, -97.287336 37.670343, -97.287415 37.670044)",,,,,,,,C
122258687,122421002,0,13270796,residential,Bluffview Street,False,True,103.4961953960701,103.4961953960701,1.7522239102614416,0.0019502738634539,"LINESTRING (-97.287338 37.670977, -97.287369 37.671383, -97.287375 37.671907)",,,,,,,,C
122258695,122258687,0,13247119,residential,East Bayley Street,False,True,319.9421538726324,319.94215387263233,1.287307920050705,0.0002098372943845,"LINESTRING (-97.283703 37.670989, -97.2846843 37.6709938, -97.2852196 37.6709904, -97.2857626 37.670987, -97.2863045 37.6709834, -97.287338 37.670977)",,,,,,,,C
122258695,122355168,0,13264378,residential,South Terrace Drive,False,False,333.21600198880947,333.21600198880947,1.2986802608711534,5.963185139829792e-05,"LINESTRING (-97.283703 37.670989, -97.283704 37.670827, -97.283691 37.6706764, -97.283671 37.670445, -97.2836304 37.6702305, -97.283614 37.670144, -97.283614 37.6698716, -97.283614 37.669821, -97.2836548 37.6696546, -97.283681 37.669548, -97.2837472 37.6694082, -97.283831 37.669231, -97.2838904 37.6691523, -97.284066 37.66892, -97.2841146 37.6688745, -97.284391 37.668616, -97.284612 37.668391, -97.284747 37.668269)",,,,,,,,C
122258833,122258851,0,13247131,residential,East Bayley Street,False,False,243.6539120233394,243.6539120233394,2.0306434922460777,0.0041473553164955,"LINESTRING (-97.30919 37.669614, -97.3087793 37.6697317, -97.308698 37.669755, -97.30818 37.670001, -97.3081 37.670039, -97.307713 37.670284, -97.3075913 37.6703857, -97.307068 37.670819, -97.3069887 37.670888)",,,,,,,,C
122258833,122488353,0,"[13269713, 13247131]",residential,"['South Ash Street', 'East Bayley Street']",False,"[False, True]",311.7007618668627,311.70076186686265,1.4004399567939467,0.000561381948182,"LINESTRING (-97.30919 37.669614, -97.309357 37.669567, -97.309991 37.669467, -97.310896 37.669443, -97.311489 37.669442, -97.311579 37.669421, -97.311606 37.669388, -97.311619 37.669372, -97.311637 37.669092, -97.311648 37.66854)",,,,,,,,C
122258833,122446985,0,13264437,residential,Schweiter Drive,False,False,103.65781482982916,103.65781482982916,1.578037238951873,0.008023207757806,"LINESTRING (-97.30919 37.669614, -97.309027 37.669361, -97.308714 37.668762)",,,,,,,,C
122258833,122446978,0,13264437,residential,Schweiter Drive,False,True,105.19266335899158,105.19266335899158,1.768389798990262,7.880701433270796e-05,"LINESTRING (-97.30919 37.669614, -97.309496 37.670085, -97.309779 37.670436)",,,,,,,,C
122258851,4012109139,0,13247131,residential,East Bayley Street,False,False,13.524709322274742,13.524709322274742,1.3874390446931442,0.0048602501051365,"LINESTRING (-97.3069887 37.670888, -97.3068866 37.6709789)",,,,,,,,C
122258851,122258833,0,13247131,residential,East Bayley Street,False,True,243.6539120233394,243.6539120233394,2.030643492246077,0.003679089121654,"LINESTRING (-97.3069887 37.670888, -97.307068 37.670819, -97.3075913 37.6703857, -97.307713 37.670284, -97.3081 37.670039, -97.30818 37.670001, -97.308698 37.669755, -97.3087793 37.6697317, -97.30919 37.669614)",,,,,,,,C
122258851,122213818,0,398454665,tertiary,South George Washington Boulevard,True,False,297.8825443150375,312.0550350724821,2.9914303712888657,0.0275282706545194,"LINESTRING (-97.3069887 37.670888, -97.3049079 37.6692826, -97.304533 37.669047)",2,,,,,,,B
122258936,2644861877,0,"[13247144, 13255093]",residential,"['South Fountain Street', 'East Bayley Street']",False,True,176.37421090898695,176.37421090898695,1.497524610349127,0.0002694691457828,"LINESTRING (-97.287415 37.670044, -97.28746 37.670075, -97.288444 37.670083, -97.288511 37.670136, -97.2885347 37.6707222, -97.2884823 37.6708116)",,,,,,,,C
122258936,122355168,0,13253316,residential,East Boston Street,False,False,306.7755979740385,306.77559797403853,1.4375060053149158,0.0001974896515858,"LINESTRING (-97.287415 37.670044, -97.2871974 37.6698935, -97.2867061 37.6695652, -97.2863161 37.6693068, -97.2859044 37.6690237, -97.2854759 37.6687448, -97.285409 37.6687, -97.2850457 37.6684635, -97.284747 37.668269)",,,,,,,,C
122258936,122485550,0,13270796,residential,Bluffview Street,False,False,234.6450414163629,234.6450414163629,1.594010934325636,0.0010623330798434,"LINESTRING (-97.287415 37.670044, -97.287583 37.66972, -97.288052 37.669224, -97.288385 37.6689069, -97.288973 37.668347)",,,,,,,,C
122258936,122258687,0,13270796,residential,Bluffview Street,False,True,104.4645382118048,104.4645382118048,1.5771430301203029,0.0015910300912055,"LINESTRING (-97.287415 37.670044, -97.287336 37.670343, -97.287338 37.670977)",,,,,,,,C
122258946,122221533,0,13247150,residential,East Bayley Street,False,False,177.41025209555087,177.41025209555087,1.6660236189232258,0.0005387930251797,"LINESTRING (-97.315476 37.668669, -97.315295 37.668598, -97.31479 37.668548, -97.314361 37.668601, -97.314131 37.668699, -97.313839 37.668914, -97.3137707 37.6690716)",,,,,,,,C
122258946,122451499,0,13264826,residential,South Minneapolis Street,False,True,314.036030689723,314.036030689723,1.699893084391759,0.0001771523575644,"LINESTRING (-97.315476 37.668669, -97.31532 37.66882, -97.314956 37.669292, -97.314778 37.670184, -97.314761 37.671357)",,,,,,,,C
122258946,122473307,0,13268666,residential,South Kansas Street,False,True,58.36460393531727,58.36460393531727,1.2653363139476976,0.0006308192806263,"LINESTRING (-97.315476 37.668669, -97.31573 37.668768, -97.315945 37.669016)",,,,,,,,C
122258946,122473308,0,13268669,residential,South Kansas Avenue,False,False,54.338555302445926,54.338555302445926,1.2742162253258922,0.0003406496748575,"LINESTRING (-97.315476 37.668669, -97.315696 37.668455, -97.315817 37.668265)",,,,,,,,C
122258971,122211947,0,13247159,residential,East Bayley Street,False,True,100.95622706868586,100.95622706868586,1.5008646808260286,0.0020922717556386,"LINESTRING (-97.296551 37.670042, -97.297698 37.670036)",,,,,,,,C
122258971,122322161,0,13251123,residential,South Rutan Street,False,True,202.3762772797584,202.3762772797584,1.5682038463131371,0.0001149783444135,"LINESTRING (-97.296551 37.670042, -97.296559 37.671862)",,,,,,,,C
122258971,122258974,0,13247159,residential,East Bayley Street,False,False,100.78019158602991,100.78019158602991,1.6280115480199708,0.0019077108123949,"LINESTRING (-97.296551 37.670042, -97.2962701 37.6700435, -97.295406 37.670048)",,,,,,,,C
122258974,122258977,0,13247159,residential,East Bayley Street,False,False,100.45541834465102,100.45541834465102,1.869334875208169,0.0004117575707392,"LINESTRING (-97.295406 37.670048, -97.2942647 37.6700551)",,,,,,,,C
122258974,122441244,0,13277492,residential,South Vassar Street,False,False,101.299065411588,101.299065411588,1.7042785014426678,2.9416443138015416e-05,"LINESTRING (-97.295406 37.670048, -97.295403 37.669137)",,,,,,,,C
122258974,122480526,0,13277492,residential,South Vassar Street,False,True,199.92071688673045,199.92071688673045,1.7756439291174917,0.0018684888882109,"LINESTRING (-97.295406 37.670048, -97.2954186 37.6718459)",,,,,,,,C
122258974,122258971,0,13247159,residential,East Bayley Street,False,True,100.78019158602991,100.78019158602991,1.628011548019972,0.0019613867419727,"LINESTRING (-97.295406 37.670048, -97.2962701 37.6700435, -97.296551 37.670042)",,,,,,,,C
122258977,122258974,0,13247159,residential,East Bayley Street,False,True,100.45541834465102,100.45541834465102,1.869334875208169,0.0007043967050678,"LINESTRING (-97.2942647 37.6700551, -97.295406 37.670048)",,,,,,,,C
122258977,122490181,0,678304990,residential,South Clifton Avenue,False,True,183.205197746758,183.205197746758,1.845244424581956,0.0003720998473976,"LINESTRING (-97.2942647 37.6700551, -97.2942618 37.6717027)",,,,,,,,C
122258977,122238301,0,13247159,residential,East Bayley Street,False,False,101.54887221743186,101.54887221743186,1.690978953925938,0.000297578191448,"LINESTRING (-97.2942647 37.6700551, -97.293734 37.670058, -97.293111 37.670064)",,,,,,,,C
122258977,122474762,0,678304990,residential,South Clifton Avenue,False,False,202.16492224064564,202.16492224064564,1.704706778621597,0.0003590985058625,"LINESTRING (-97.2942647 37.6700551, -97.29426 37.669002, -97.294257 37.668237)",,,,,,,,C
122260437,122451620,0,500932734,residential,East Waterman Street,False,True,32.47322622540774,32.47322622540774,1.4171012328297694,0.0002022834423194,"LINESTRING (-97.314341 37.682225, -97.31471 37.682223)",,,,,,,,C
122260437,122335934,0,"[13251905, 13247241]",residential,"['East Giltner Circle', 'McKnight Street']",False,True,315.9519171232057,315.9519171232057,1.526027403523858,0.0001652405139234,"LINESTRING (-97.314341 37.682225, -97.314529 37.681912, -97.314605 37.681785, -97.314708 37.681643, -97.314767 37.68157, -97.314863 37.681491, -97.315291 37.68135, -97.315585 37.681394, -97.315835 37.681531, -97.316124 37.68167, -97.316433 37.681749, -97.316646 37.681766, -97.3167658 37.6817645, -97.317222 37.681759)",,,,,,,,C
122260437,122221597,0,"[13244107, 500932734]",residential,"['East Waterman Street', 'South Minnesota Street']",False,"[False, True]",302.8492050614764,302.8492050614764,1.394784417082442,9.456841719924956e-05,"LINESTRING (-97.314341 37.682225, -97.31384 37.682226, -97.3137563 37.6822352, -97.313701 37.682258, -97.313676 37.68228, -97.313658 37.682643, -97.313661 37.68367, -97.313586 37.684044, -97.313489 37.6844491)",,,,,,,,C
122260608,122187462,0,13247260,other,North Mead Street,False,False,124.79683252987788,124.79683252987788,1.4499523042303335,0.0028159162568338,"LINESTRING (-97.328849 37.697578, -97.3288489 37.6976752, -97.3288482 37.6981511, -97.328872 37.6987)",,,,,yes,,,C
122260608,122250701,0,13269340,tertiary,East Murdock Street,False,False,202.6613804884886,202.6613804884886,1.728619840041333,0.0160913754620379,"LINESTRING (-97.328849 37.697578, -97.3286044 37.6975787, -97.3274982 37.6975818, -97.32729 37.6975823, -97.3265456 37.6975844)",,,,,,,,B
122260608,122305391,0,13269340,tertiary,East Murdock Street,False,True,88.33749755836695,88.33749755836695,1.4560463054761992,0.0279545548638454,"LINESTRING (-97.328849 37.697578, -97.328895 37.6975777, -97.329853 37.697572)",,,,,,,,B
122260611,122260616,0,13247260,other,North Mead Street,False,False,200.9310766923552,200.9310766923552,1.783932792153448,0.0021370864356785,"LINESTRING (-97.328846 37.700785, -97.3288451 37.7009586, -97.328837 37.702592)",,,,,yes,,,C
122260611,122187462,0,13247260,other,North Mead Street,False,True,231.85303428191963,231.85303428191963,1.5410083240348715,0.0021285157189124,"LINESTRING (-97.328846 37.700785, -97.3288705 37.6988217, -97.328872 37.6987)",,,,,yes,,,C
122260611,122335035,0,128571625,residential,East 9th Street North,False,False,106.98751880442045,106.98751880442045,1.7058980352439197,0.0003233629749393,"LINESTRING (-97.328846 37.700785, -97.328822 37.700785, -97.3282627 37.7007892, -97.32763 37.700794)",,,,,,,,C
122260611,122305391,0,"[128571625, 13250090]",residential,"['North Santa Fe Avenue', 'East 9th Street North']",False,True,445.1353140423678,444.98736437016447,1.6705958504097629,0.0,"LINESTRING (-97.328846 37.700785, -97.329856 37.700776, -97.32985 37.69992, -97.3298519 37.6984216, -97.3298529 37.6976692, -97.329853 37.697572)",,,,,,,,C
122260616,122232873,0,13247260,other,North Mead Street,False,False,206.84846966341243,206.84846966341243,1.6968069008222215,0.0005523754322582,"LINESTRING (-97.328837 37.702592, -97.328874 37.704452)",,,,,yes,,,C
122260616,1420512362,0,128571620,residential,East 10th Street North,False,True,110.03452950301988,110.03452950301988,1.5567420731176411,0.0002694691457828,"LINESTRING (-97.328837 37.702592, -97.3300877 37.7025867)",,,,,,,,C
122260616,122260611,0,13247260,other,North Mead Street,False,True,200.9310766923552,200.9310766923552,1.7839327921534494,0.0018235289417852,"LINESTRING (-97.328837 37.702592, -97.3288451 37.7009586, -97.328846 37.700785)",,,,,yes,,,C
122260616,122335045,0,128571620,residential,East 10th Street North,False,False,105.9343422328289,105.93434223282893,1.6880638588104209,0.0021396285974312,"LINESTRING (-97.328837 37.702592, -97.328612 37.702594, -97.3282631 37.7025979, -97.327633 37.702605)",,,,,,,,C
122260638,122260645,0,1150052064,residential,North Mead Street,False,False,22.913927630156778,22.913927630156778,1.4930435287239805,0.0002694691457828,"LINESTRING (-97.3286351 37.7078727, -97.3285819 37.7079357, -97.3285445 37.7080626)",,,,,yes,,,C
122260645,122335062,0,51705011,secondary,East 13th Street North,False,True,77.28449961886751,77.28449961886751,1.8300236836817407,0.0389584109600582,"LINESTRING (-97.3285445 37.7080626, -97.327666 37.708068)",,,,,,,,B
122260645,122260650,0,1150052064,residential,North Mead Street,False,False,401.2141045661148,401.2141045661148,1.548678591084422,4.08924876214881e-05,"LINESTRING (-97.3285445 37.7080626, -97.3285439 37.7116708)",,,,,yes,,,C
122260645,122362683,0,51705011,secondary,East 13th Street North,False,False,71.56499406105662,71.56499406105662,1.583396076608783,0.0383544659608173,"LINESTRING (-97.3285445 37.7080626, -97.328987 37.708065, -97.3292169 37.708065, -97.329358 37.708065)",,,,,,,,B
122260645,122260638,0,1150052064,residential,North Mead Street,False,True,22.913927630156778,22.913927630156778,1.4930435287239807,0.0002694691457828,"LINESTRING (-97.3285445 37.7080626, -97.3285819 37.7079357, -97.3286351 37.7078727)",,,,,yes,,,C
122260650,122260645,0,1150052064,residential,North Mead Street,False,True,401.2141045661148,401.2141045661148,1.548678591084422,3.958509014868741e-05,"LINESTRING (-97.3285439 37.7116708, -97.3285445 37.7080626)",,,,,yes,,,C
122260650,122362686,0,127586598,residential,East 15th Street North,False,True,72.11543634141576,72.11543634141577,1.418308008691411,0.0009379850535415,"LINESTRING (-97.3285439 37.7116708, -97.328575 37.7116694, -97.3286463 37.7116687, -97.3287746 37.7116675, -97.3292502 37.7116629, -97.3293636 37.7116619)",,,,,,,,C
122260650,122335073,0,288585385,other,East 15th Street North,False,False,78.51405903074084,78.51405903074084,1.7644651695136764,0.0008166876213428,"LINESTRING (-97.3285439 37.7116708, -97.3285056 37.7116741, -97.3284915 37.7116753, -97.328437 37.71168, -97.3282622 37.7116809, -97.327652 37.711684)",,,,,,,,C
122260941,122418855,0,41322176,secondary,West Douglas Avenue,False,False,133.93859768341537,133.93859768341537,2.0447377782948943,0.0018950726368245,"LINESTRING (-97.366696 37.683922, -97.368218 37.683913)",2,35 mph,,,,,,B
122260941,122472434,0,41322176,secondary,West Douglas Avenue,False,True,118.1863273937864,118.1863273937864,2.050457962000045,0.0034457186727591,"LINESTRING (-97.366696 37.683922, -97.365353 37.68393)",2,35 mph,,,,,,B
122260941,122260946,0,13247282,residential,South Athenian,False,False,193.70347550883736,193.70347550883736,2.0489178677144984,0.0002377284404709,"LINESTRING (-97.366696 37.683922, -97.366694 37.6837899, -97.3666927 37.6833762, -97.3666908 37.6827781, -97.3666888 37.68218)",,,,,,,,C
122260941,4070543794,0,404797313,residential,North Athenian,True,False,209.738959934058,219.56860862463373,2.9451965345361653,0.0006272602541725,"LINESTRING (-97.366696 37.683922, -97.3666489 37.6840861, -97.3666552 37.6844681, -97.3666771 37.6858039)",,,,,,,,C
122260946,122260951,0,13247282,residential,South Athenian,False,False,191.61056143795923,191.61056143795923,1.6936467845667318,0.0002006128788819,"LINESTRING (-97.3666888 37.68218, -97.36667 37.681467, -97.3666647 37.680978, -97.366659 37.680457)",,,,,,,,C
122260946,122260941,0,13247282,residential,South Athenian,False,True,193.70347550883736,193.70347550883736,2.048917867714497,0.0002388179383649,"LINESTRING (-97.3666888 37.68218, -97.3666908 37.6827781, -97.3666927 37.6833762, -97.366694 37.6837899, -97.366696 37.683922)",,,,,,,,C
122260946,122332267,0,13251665,residential,West Burton Street,False,False,132.99135554087127,132.99135554087127,1.7245694351714724,0.001737603874545,"LINESTRING (-97.3666888 37.68218, -97.3674755 37.6821753, -97.3682 37.682171)",,,,,,,,C
122260946,122332264,0,13251665,residential,West Burton Street,False,True,117.99639540684132,117.99639540684132,1.81736372390206,0.0019170804942834,"LINESTRING (-97.3666888 37.68218, -97.3659924 37.6821847, -97.365348 37.682189)",,,,,,,,C
122260951,122260946,0,13247282,residential,South Athenian,False,True,191.61056143795923,191.61056143795923,1.6936467845667316,0.0001931316600098,"LINESTRING (-97.366659 37.680457, -97.3666647 37.680978, -97.36667 37.681467, -97.3666888 37.68218)",,,,,,,,C
122260951,122487013,0,13269548,tertiary,West Maple Street,False,False,134.212913834589,134.212913834589,1.4335517502590414,0.0053408639427766,"LINESTRING (-97.366659 37.680457, -97.3670451 37.6804537, -97.3675722 37.6804492, -97.368184 37.680444)",4,,,,,,,B
122260951,122400712,0,13269548,tertiary,West Maple Street,False,True,52.45191543356374,52.45191543356374,1.535708174468915,0.0079642296051441,"LINESTRING (-97.366659 37.680457, -97.366399 37.680459, -97.366063 37.680461)",4,,,,,,,B
122261639,122296226,0,13249587,residential,South Santa Fe,False,False,90.95796178055348,90.95796178055348,1.626369996674518,0.0017462472245041,"LINESTRING (-97.33026 37.667072, -97.330257 37.666254)",,,,,,,,C
122261639,122296221,0,13249587,residential,South Santa Fe,False,True,101.07694428678448,101.07694428678448,1.6721767852778309,0.0029913254177679,"LINESTRING (-97.33026 37.667072, -97.330264 37.667981)",,,,,,,,C
122261639,10750819998,0,13247317,residential,Antler Street,False,False,109.35128038824348,109.35128038824348,1.3320382261107615,1.4308739007874165e-05,"LINESTRING (-97.33026 37.667072, -97.3296463 37.6670766, -97.3290177 37.6670814)",,,,,,,,C
122261837,122282935,0,13250494,residential,South Madison Street,False,False,86.48832468119204,86.48832468119204,1.5180056157715582,1.031391339653874e-05,"LINESTRING (-97.310893 37.653727, -97.310662 37.652971)",,,,,,,,C
122261837,122261839,0,13247331,residential,Ward Street,False,False,146.75594826536528,146.75594826536528,1.2659454566244044,1.452663858667428e-07,"LINESTRING (-97.310893 37.653727, -97.3093293 37.6537326, -97.309226 37.653733)",,,,,,,,C
122261837,122312260,0,"[13250494, 13271015]",residential,"['South Madison Street', 'East Hodson Street']",False,"[False, True]",136.25645934941272,136.25645934941272,1.5180040275064592,0.0002591552323862,"LINESTRING (-97.310893 37.653727, -97.311074 37.654265, -97.311087 37.65439, -97.31104 37.654455, -97.310965 37.654487, -97.31074 37.654496, -97.310459 37.654499)",,,,,,,,C
