osmid,y,x,street_count,highway,ref,junction,geometry
69192848,33.725861,-84.42733,3,,,,POINT (-84.42733 33.725861)
69192849,33.725883,-84.428571,3,,,,POINT (-84.428571 33.725883)
69192852,33.725902,-84.429682,3,,,,POINT (-84.429682 33.725902)
69192853,33.725922,-84.430812,3,,,,POINT (-84.430812 33.725922)
69192880,33.725146,-84.436471,3,,,,POINT (-84.436471 33.725146)
69193175,33.755297,-84.429286,3,,,,POINT (-84.429286 33.755297)
69193188,33.7565694,-84.4299364,1,turning_circle,,,POINT (-84.4299364 33.7565694)
69193197,33.757446,-84.429148,3,,,,POINT (-84.429148 33.757446)
69193465,33.7216823,-84.3882349,3,crossing,,,POINT (-84.3882349 33.7216823)
69193467,33.719867,-84.385917,3,,,,POINT (-84.385917 33.719867)
69193469,33.7193475,-84.3852824,3,,,,POINT (-84.3852824 33.7193475)
69193472,33.7191758,-84.385089,3,,,,POINT (-84.385089 33.7191758)
69193475,33.718768,-84.384402,4,,,,POINT (-84.384402 33.718768)
69193485,33.717701,-84.381844,4,,,,POINT (-84.381844 33.717701)
69193960,33.7303934,-84.390938,3,,,,POINT (-84.390938 33.7303934)
69193988,33.730415,-84.389447,4,,,,POINT (-84.389447 33.730415)
69193990,33.7304308,-84.3909379,3,,,,POINT (-84.3909379 33.7304308)
69194017,33.725769,-84.365479,3,,,,POINT (-84.365479 33.725769)
69194018,33.724973,-84.365484,4,,,,POINT (-84.365484 33.724973)
69194019,33.724176,-84.365489,4,,,,POINT (-84.365489 33.724176)
69194020,33.723385,-84.365494,3,,,,POINT (-84.365494 33.723385)
69194024,33.723384,-84.365379,3,,,,POINT (-84.365379 33.723384)
69195542,33.7374827,-84.3628309,1,,,,POINT (-84.3628309 33.7374827)
69195549,33.736558,-84.362834,4,,,,POINT (-84.362834 33.736558)
69195551,33.735478,-84.362855,4,,,,POINT (-84.362855 33.735478)
69195555,33.733679,-84.362885,3,,,,POINT (-84.362885 33.733679)
69195677,33.75388,-84.392599,4,,,,POINT (-84.392599 33.75388)
69195681,33.7510407,-84.3947982,3,,,,POINT (-84.3947982 33.7510407)
69195683,33.750548,-84.3951726,4,traffic_signals,,,POINT (-84.3951726 33.750548)
69195686,33.7494404,-84.3960405,3,traffic_signals,,,POINT (-84.3960405 33.7494404)
69195688,33.7483918,-84.3968811,3,,,,POINT (-84.3968811 33.7483918)
69195700,33.74744,-84.397299,3,,,,POINT (-84.397299 33.74744)
69195707,33.7469947,-84.3969326,5,traffic_signals,,,POINT (-84.3969326 33.7469947)
69195903,33.756331,-84.402792,3,,,,POINT (-84.402792 33.756331)
69195989,33.791808,-84.366967,3,traffic_signals,,,POINT (-84.366967 33.791808)
69195995,33.731622,-84.383227,3,,,,POINT (-84.383227 33.731622)
69195996,33.729393,-84.383243,4,,,,POINT (-84.383243 33.729393)
69196624,33.751296,-84.366469,3,,,,POINT (-84.366469 33.751296)
69196627,33.750158,-84.36598,3,,,,POINT (-84.36598 33.750158)
69196629,33.748235,-84.3656853,4,,,,POINT (-84.3656853 33.748235)
69196631,33.746686,-84.365701,3,,,,POINT (-84.365701 33.746686)
69197069,33.738519,-84.426574,3,,,,POINT (-84.426574 33.738519)
69197073,33.735782,-84.426592,3,,,,POINT (-84.426592 33.735782)
69198985,33.73008,-84.349336,3,,,,POINT (-84.349336 33.73008)
69198989,33.730098,-84.350628,3,,,,POINT (-84.350628 33.730098)
69198991,33.7301,-84.350757,3,,,,POINT (-84.350757 33.7301)
69198994,33.730115,-84.351827,3,,,,POINT (-84.351827 33.730115)
69198997,33.730118,-84.352199,3,,,,POINT (-84.352199 33.730118)
69199000,33.730137,-84.354447,3,,,,POINT (-84.354447 33.730137)
69199007,33.730145,-84.357156,4,,,,POINT (-84.357156 33.730145)
69199010,33.730149,-84.35832,4,,,,POINT (-84.35832 33.730149)
69199062,33.7739082,-84.3919846,4,traffic_signals,,,POINT (-84.3919846 33.7739082)
69199066,33.773903,-84.392857,3,stop,,,POINT (-84.392857 33.773903)
69199068,33.773914,-84.394212,3,,,,POINT (-84.394212 33.773914)
69199069,33.7739229,-84.3949162,2,,,,POINT (-84.3949162 33.7739229)
69199081,33.7355256,-84.3592945,1,,,,POINT (-84.3592945 33.7355256)
69199089,33.735512,-84.357827,4,,,,POINT (-84.357827 33.735512)
69199100,33.735968,-84.366709,3,,,,POINT (-84.366709 33.735968)
69199123,33.735484,-84.361094,3,,,,POINT (-84.361094 33.735484)
69199126,33.7354851,-84.3599972,1,,,,POINT (-84.3599972 33.7354851)
69199723,33.743702,-84.374193,1,,,,POINT (-84.374193 33.743702)
69199732,33.744283,-84.373373,3,,,,POINT (-84.373373 33.744283)
69199734,33.74425,-84.371324,4,,,,POINT (-84.371324 33.74425)
69199735,33.744225,-84.369723,4,,,,POINT (-84.369723 33.744225)
69199744,33.744268,-84.366724,3,,,,POINT (-84.366724 33.744268)
69199746,33.7442664,-84.3652476,4,,,,POINT (-84.3652476 33.7442664)
69199750,33.744248,-84.363794,3,,,,POINT (-84.363794 33.744248)
69200114,33.7821996,-84.3863347,1,,,,POINT (-84.3863347 33.7821996)
69200116,33.783258,-84.386289,4,,,,POINT (-84.386289 33.783258)
69200118,33.784564,-84.386282,4,,,,POINT (-84.386282 33.784564)
69200127,33.785636,-84.38626,3,,,,POINT (-84.38626 33.785636)
69200238,33.761959,-84.366657,1,,,,POINT (-84.366657 33.761959)
69200240,33.762112,-84.366654,3,,,,POINT (-84.366654 33.762112)
69200242,33.763193,-84.366635,4,,,,POINT (-84.366635 33.763193)
69200243,33.7639523,-84.3666219,3,,,,POINT (-84.3666219 33.7639523)
69200260,33.770479,-84.419561,4,,,,POINT (-84.419561 33.770479)
69200263,33.770479,-84.42045,3,,,,POINT (-84.42045 33.770479)
69200281,33.726712,-84.357897,3,,,,POINT (-84.357897 33.726712)
69200284,33.7256857,-84.358051,3,,,,POINT (-84.358051 33.7256857)
69201082,33.751587,-84.432135,3,,,,POINT (-84.432135 33.751587)
69201233,33.735047,-84.431659,3,,,,POINT (-84.431659 33.735047)
69201238,33.733268,-84.431645,4,,,,POINT (-84.431645 33.733268)
69201240,33.732052,-84.431651,4,,,,POINT (-84.431651 33.732052)
69201243,33.730834,-84.431658,4,,,,POINT (-84.431658 33.730834)
69201271,33.753486,-84.3853205,4,traffic_signals,,,POINT (-84.3853205 33.753486)
69202265,33.7379161,-84.3855557,4,,,,POINT (-84.3855557 33.7379161)
69202267,33.737907,-84.384849,3,,,,POINT (-84.384849 33.737907)
69202269,33.737897,-84.384083,3,,,,POINT (-84.384083 33.737897)
69202277,33.7379585,-84.3815235,3,,,,POINT (-84.3815235 33.7379585)
69202291,33.782203,-84.356899,3,,,,POINT (-84.356899 33.782203)
69202295,33.783887,-84.356902,3,,,,POINT (-84.356902 33.783887)
69203611,33.7725468,-84.4295114,3,,,,POINT (-84.4295114 33.7725468)
69203724,33.779783,-84.35336,3,,,,POINT (-84.35336 33.779783)
69203731,33.779765,-84.350141,3,,,,POINT (-84.350141 33.779765)
69203733,33.779751,-84.348826,3,,,,POINT (-84.348826 33.779751)
69204818,33.739033,-84.412716,3,,,,POINT (-84.412716 33.739033)
69204833,33.739064,-84.414082,3,,,,POINT (-84.414082 33.739064)
69204911,33.745729,-84.430609,1,,,,POINT (-84.430609 33.745729)
69204915,33.745266,-84.43062,4,,,,POINT (-84.43062 33.745266)
69204920,33.743905,-84.430645,4,,,,POINT (-84.430645 33.743905)
69204923,33.742292,-84.430564,4,,,,POINT (-84.430564 33.742292)
69204928,33.741382,-84.430597,3,,,,POINT (-84.430597 33.741382)
69204930,33.740505,-84.430629,4,,,,POINT (-84.430629 33.740505)
69204943,33.749523,-84.430987,3,,,,POINT (-84.430987 33.749523)
69204946,33.748392,-84.430996,3,,,,POINT (-84.430996 33.748392)
69204949,33.747343,-84.431004,3,,,,POINT (-84.431004 33.747343)
69206174,33.772269,-84.401552,3,,,,POINT (-84.401552 33.772269)
69207007,33.778124,-84.369862,3,,,,POINT (-84.369862 33.778124)
69207011,33.778122,-84.368285,3,,,,POINT (-84.368285 33.778122)
69207155,33.7613885,-84.3742796,4,,,,POINT (-84.3742796 33.7613885)
69207168,33.763976,-84.373664,4,,,,POINT (-84.373664 33.763976)
69207173,33.764858,-84.373539,3,,,,POINT (-84.373539 33.764858)
69207181,33.766336,-84.373376,4,,,,POINT (-84.373376 33.766336)
69207183,33.767635,-84.373211,3,,,,POINT (-84.373211 33.767635)
69207187,33.767914,-84.373176,3,,,,POINT (-84.373176 33.767914)
69207192,33.768709,-84.373077,3,,,,POINT (-84.373077 33.768709)
69207194,33.769267,-84.373007,3,,,,POINT (-84.373007 33.769267)
69207197,33.769889,-84.372929,3,,,,POINT (-84.372929 33.769889)
69207205,33.77118,-84.372781,4,,,,POINT (-84.372781 33.77118)
69207210,33.773146,-84.3728166,4,traffic_signals,,,POINT (-84.3728166 33.773146)
69207454,33.732024,-84.359865,3,,,,POINT (-84.359865 33.732024)
69207462,33.732035,-84.358599,4,,,,POINT (-84.358599 33.732035)
69207471,33.732113,-84.356396,3,,,,POINT (-84.356396 33.732113)
69207484,33.732162,-84.368286,3,,,,POINT (-84.368286 33.732162)
69207488,33.732141,-84.367112,4,,,,POINT (-84.367112 33.732141)
69207490,33.732121,-84.365943,4,,,,POINT (-84.365943 33.732121)
69207495,33.7320845,-84.3614308,1,,,,POINT (-84.3614308 33.7320845)
69207990,33.740043,-84.378934,3,,,,POINT (-84.378934 33.740043)
69207994,33.740032,-84.377709,4,,,,POINT (-84.377709 33.740032)
69207996,33.740019,-84.376295,4,,,,POINT (-84.376295 33.740019)
69207998,33.740006,-84.374851,4,,,,POINT (-84.374851 33.740006)
69208001,33.739995,-84.373625,3,,,,POINT (-84.373625 33.739995)
69208008,33.7382475,-84.4123832,4,,,,POINT (-84.4123832 33.7382475)
69208025,33.738058,-84.3934748,3,,,,POINT (-84.3934748 33.738058)
69208027,33.738073,-84.394581,4,traffic_signals,,,POINT (-84.394581 33.738073)
69208030,33.738088,-84.395808,4,,,,POINT (-84.395808 33.738088)
69208032,33.738104,-84.397033,4,,,,POINT (-84.397033 33.738104)
69208035,33.73812,-84.398312,4,,,,POINT (-84.398312 33.73812)
69208036,33.73813,-84.399157,3,,,,POINT (-84.399157 33.73813)
69208040,33.738133,-84.399952,4,,,,POINT (-84.399952 33.738133)
69208042,33.738135,-84.400841,3,,,,POINT (-84.400841 33.738135)
69208046,33.738136,-84.401155,3,,,,POINT (-84.401155 33.738136)
69208049,33.738137,-84.401633,4,traffic_signals,,,POINT (-84.401633 33.738137)
69208051,33.7381536,-84.4043721,3,,,,POINT (-84.4043721 33.7381536)
69208064,33.738215,-84.4102443,3,,,,POINT (-84.4102443 33.738215)
69209276,33.731091,-84.395852,3,,,,POINT (-84.395852 33.731091)
69209280,33.729638,-84.39572,3,,,,POINT (-84.39572 33.729638)
69209282,33.72769,-84.39439,3,,,,POINT (-84.39439 33.72769)
69209290,33.760282,-84.422268,3,,,,POINT (-84.422268 33.760282)
69209292,33.761194,-84.422247,4,,,,POINT (-84.422247 33.761194)
69209295,33.762121,-84.422211,3,,,,POINT (-84.422211 33.762121)
69209299,33.760054,-84.42129,3,,,,POINT (-84.42129 33.760054)
69209314,33.755735,-84.421308,3,,,,POINT (-84.421308 33.755735)
69209319,33.756649,-84.4212968,4,,,,POINT (-84.4212968 33.756649)
69209321,33.757479,-84.421292,3,,,,POINT (-84.421292 33.757479)
69209327,33.75957,-84.421278,4,,,,POINT (-84.421278 33.75957)
69209927,33.7483992,-84.3513974,3,stop,,,POINT (-84.3513974 33.7483992)
69209935,33.7480782,-84.3492045,4,traffic_signals,,,POINT (-84.3492045 33.7480782)
69211553,33.7528413,-84.3998879,3,,,,POINT (-84.3998879 33.7528413)
69211559,33.7523319,-84.3999106,4,,,,POINT (-84.3999106 33.7523319)
69211567,33.7514979,-84.3999054,1,,,,POINT (-84.3999054 33.7514979)
69211573,33.7512764,-84.3995694,3,,,,POINT (-84.3995694 33.7512764)
69212323,33.739776,-84.424801,3,,,,POINT (-84.424801 33.739776)
69212327,33.739825,-84.427207,3,,,,POINT (-84.427207 33.739825)
69212331,33.733163,-84.387924,3,,,,POINT (-84.387924 33.733163)
69212334,33.733149,-84.386385,4,,,,POINT (-84.386385 33.733149)
69212338,33.733141,-84.385334,3,,,,POINT (-84.385334 33.733141)
69212340,33.733139,-84.384852,3,,,,POINT (-84.384852 33.733139)
69212341,33.733137,-84.384316,3,,,,POINT (-84.384316 33.733137)
69212342,33.733137,-84.384176,3,,,,POINT (-84.384176 33.733137)
69212345,33.733129,-84.382365,3,,,,POINT (-84.382365 33.733129)
69212346,33.733124,-84.380999,4,,,,POINT (-84.380999 33.733124)
69212348,33.733119,-84.379892,4,,,,POINT (-84.379892 33.733119)
69212350,33.733117,-84.379215,3,,,,POINT (-84.379215 33.733117)
69212353,33.733117,-84.378463,4,,,,POINT (-84.378463 33.733117)
69212355,33.733106,-84.376553,3,,,,POINT (-84.376553 33.733106)
69212375,33.7523282,-84.39914,4,traffic_signals,,,POINT (-84.39914 33.7523282)
69214314,33.728623,-84.359499,3,,,,POINT (-84.359499 33.728623)
69214321,33.728606,-84.358344,3,,,,POINT (-84.358344 33.728606)
69214454,33.758092,-84.363923,3,,,,POINT (-84.363923 33.758092)
69214484,33.7546176,-84.3641298,4,traffic_signals,,,POINT (-84.3641298 33.7546176)
69214593,33.730986,-84.425401,3,,,,POINT (-84.425401 33.730986)
69214597,33.732036,-84.427161,3,,,,POINT (-84.427161 33.732036)
69214746,33.734418,-84.411457,3,,,,POINT (-84.411457 33.734418)
69215069,33.7473927,-84.3924406,4,,,,POINT (-84.3924406 33.7473927)
69215075,33.7469349,-84.3922442,3,,,,POINT (-84.3922442 33.7469349)
69215092,33.727975,-84.392089,3,,,,POINT (-84.392089 33.727975)
69215105,33.726915,-84.392422,3,,,,POINT (-84.392422 33.726915)
69215120,33.7433183,-84.3926991,3,,,,POINT (-84.3926991 33.7433183)
69215127,33.7441448,-84.3933701,3,,,,POINT (-84.3933701 33.7441448)
69215132,33.7442534,-84.3930895,3,,,,POINT (-84.3930895 33.7442534)
69215148,33.7426016,-84.3925657,3,,,,POINT (-84.3925657 33.7426016)
69215162,33.7407404,-84.3923857,3,,,,POINT (-84.3923857 33.7407404)
69215185,33.736313,-84.3926103,3,,,,POINT (-84.3926103 33.736313)
69215567,33.731929,-84.40308,3,,,,POINT (-84.40308 33.731929)
69215572,33.730514,-84.403182,3,,,,POINT (-84.403182 33.730514)
69215575,33.729309,-84.403182,3,,,,POINT (-84.403182 33.729309)
69215577,33.726899,-84.40318,4,,,,POINT (-84.40318 33.726899)
69215582,33.725698,-84.40318,4,,,,POINT (-84.40318 33.725698)
69215584,33.722146,-84.40323,3,,,,POINT (-84.40323 33.722146)
69215607,33.773844,-84.348962,4,traffic_signals,,,POINT (-84.348962 33.773844)
69215660,33.751179,-84.366697,3,,,,POINT (-84.366697 33.751179)
69215666,33.748841,-84.366713,3,,,,POINT (-84.366713 33.748841)
69215669,33.748238,-84.366722,4,,,,POINT (-84.366722 33.748238)
69215671,33.746709,-84.3667227,4,,,,POINT (-84.3667227 33.746709)
69215673,33.746045,-84.366697,4,,,,POINT (-84.366697 33.746045)
69215676,33.745467,-84.366706,4,,,,POINT (-84.366706 33.745467)
69215678,33.744856,-84.366715,3,,,,POINT (-84.366715 33.744856)
69215680,33.7440186,-84.3667231,1,,,,POINT (-84.3667231 33.7440186)
69215687,33.732948,-84.387927,3,,,,POINT (-84.387927 33.732948)
69215689,33.732966,-84.389426,4,,,,POINT (-84.389426 33.732966)
69215691,33.732984,-84.390897,3,,,,POINT (-84.390897 33.732984)
69216019,33.755009,-84.359192,3,,,,POINT (-84.359192 33.755009)
69216040,33.756242,-84.359158,3,,,,POINT (-84.359158 33.756242)
69216050,33.755775,-84.35907,4,,,,POINT (-84.35907 33.755775)
69216841,33.753779,-84.351652,3,stop,,,POINT (-84.351652 33.753779)
69216845,33.753581,-84.351657,3,stop,,,POINT (-84.351657 33.753581)
69216850,33.75098,-84.351719,3,,,,POINT (-84.351719 33.75098)
69216854,33.7502062,-84.3517083,4,stop,,,POINT (-84.3517083 33.7502062)
69216857,33.748482,-84.351745,5,stop,,,POINT (-84.351745 33.748482)
69217897,33.783896,-84.358419,3,,,,POINT (-84.358419 33.783896)
69217920,33.783067,-84.358061,1,,,,POINT (-84.358061 33.783067)
69218218,33.767281,-84.371172,3,,,,POINT (-84.371172 33.767281)
69218220,33.768404,-84.371165,3,,,,POINT (-84.371165 33.768404)
69218539,33.735836,-84.415367,3,,,,POINT (-84.415367 33.735836)
69218541,33.734281,-84.415382,3,,,,POINT (-84.415382 33.734281)
69218547,33.733426,-84.415394,3,,,,POINT (-84.415394 33.733426)
69218553,33.738252,-84.41567,3,,,,POINT (-84.41567 33.738252)
69218556,33.737058,-84.415673,4,,,,POINT (-84.415673 33.737058)
69218692,33.752237,-84.426846,3,,,,POINT (-84.426846 33.752237)
69218694,33.752526,-84.428371,3,,,,POINT (-84.428371 33.752526)
69218701,33.752522,-84.428848,1,,,,POINT (-84.428848 33.752522)
69218702,33.752536,-84.429796,3,,,,POINT (-84.429796 33.752536)
69218755,33.7719313,-84.4295293,3,,,,POINT (-84.4295293 33.7719313)
69218782,33.762024,-84.418748,3,,,,POINT (-84.418748 33.762024)
69218792,33.76184,-84.419282,3,,,,POINT (-84.419282 33.76184)
69218819,33.762656,-84.42069,1,,,,POINT (-84.42069 33.762656)
69220088,33.782784,-84.363516,3,,,,POINT (-84.363516 33.782784)
69220093,33.783084,-84.359441,3,,,,POINT (-84.359441 33.783084)
69220540,33.775126,-84.413411,3,,,,POINT (-84.413411 33.775126)
69220544,33.775132,-84.414412,3,,,,POINT (-84.414412 33.775132)
69220547,33.775137,-84.415423,3,,,,POINT (-84.415423 33.775137)
69220549,33.7751431,-84.4164254,3,,,,POINT (-84.4164254 33.7751431)
69221814,33.722296,-84.428639,3,,,,POINT (-84.428639 33.722296)
69221825,33.742997,-84.371328,3,,,,POINT (-84.371328 33.742997)
69221835,33.742869,-84.369729,3,,,,POINT (-84.369729 33.742869)
69221845,33.7424912,-84.3685287,1,,,,POINT (-84.3685287 33.7424912)
69221847,33.7424634,-84.3681454,3,,,,POINT (-84.3681454 33.7424634)
69221852,33.742526,-84.366646,3,,,,POINT (-84.366646 33.742526)
69221859,33.74197,-84.365178,4,,,,POINT (-84.365178 33.74197)
69221875,33.741065,-84.363407,3,,,,POINT (-84.363407 33.741065)
69221890,33.7398361,-84.3593503,3,,,,POINT (-84.3593503 33.7398361)
69221903,33.7397632,-84.3582129,4,,,,POINT (-84.3582129 33.7397632)
69221910,33.739751,-84.355234,3,,,,POINT (-84.355234 33.739751)
69221914,33.739786,-84.354919,3,,,,POINT (-84.354919 33.739786)
69221915,33.739909,-84.354256,3,,,,POINT (-84.354256 33.739909)
69221918,33.740076,-84.353402,3,,,,POINT (-84.353402 33.740076)
69221920,33.740267,-84.352423,3,,,,POINT (-84.352423 33.740267)
69221922,33.740419,-84.351288,4,,,,POINT (-84.351288 33.740419)
69221924,33.740398,-84.350453,3,,,,POINT (-84.350453 33.740398)
69221929,33.7402407,-84.3492506,4,traffic_signals,,,POINT (-84.3492506 33.7402407)
69221948,33.742467,-84.38395,3,,,,POINT (-84.38395 33.742467)
69221953,33.7424413,-84.381958,3,,,,POINT (-84.381958 33.7424413)
69221956,33.742422,-84.380492,3,,,,POINT (-84.380492 33.742422)
69221958,33.742446,-84.3792923,3,,,,POINT (-84.3792923 33.742446)
69221960,33.742389,-84.377971,3,,,,POINT (-84.377971 33.742389)
69221963,33.742371,-84.376549,4,,,,POINT (-84.376549 33.742371)
69221966,33.742349,-84.374863,4,,,,POINT (-84.374863 33.742349)
69221969,33.742329,-84.373365,3,,,,POINT (-84.373365 33.742329)
69221976,33.770456,-84.361008,3,,,,POINT (-84.361008 33.770456)
69221979,33.771118,-84.361011,4,,,,POINT (-84.361011 33.771118)
69221986,33.773797,-84.360961,4,,,,POINT (-84.360961 33.773797)
69221997,33.775427,-84.360977,4,,,,POINT (-84.360977 33.775427)
69221999,33.776635,-84.360988,3,,,,POINT (-84.360988 33.776635)
69222146,33.758786,-84.418113,3,,,,POINT (-84.418113 33.758786)
69222230,33.780607,-84.428338,4,,,,POINT (-84.428338 33.780607)
69222235,33.782512,-84.428332,3,,,,POINT (-84.428332 33.782512)
69222392,33.780284,-84.35471,3,,,,POINT (-84.35471 33.780284)
69222420,33.781683,-84.355404,3,,,,POINT (-84.355404 33.781683)
69222583,33.760837,-84.351312,3,,,,POINT (-84.351312 33.760837)
69222637,33.736911,-84.423381,3,,,,POINT (-84.423381 33.736911)
69222786,33.7815073,-84.3977209,3,traffic_signals,,,POINT (-84.3977209 33.7815073)
69222787,33.782444,-84.3977169,4,,,,POINT (-84.3977169 33.782444)
69222790,33.783355,-84.3977102,4,,,,POINT (-84.3977102 33.783355)
69222793,33.784191,-84.3977041,3,,,,POINT (-84.3977041 33.784191)
69222795,33.7861891,-84.3976895,4,,,,POINT (-84.3976895 33.7861891)
69222802,33.7886294,-84.3976696,3,,,,POINT (-84.3976696 33.7886294)
69223162,33.78996,-84.359444,3,,,,POINT (-84.359444 33.78996)
69223171,33.791498,-84.359407,3,,,,POINT (-84.359407 33.791498)
69223173,33.793185,-84.359366,4,,,,POINT (-84.359366 33.793185)
69223248,33.727632,-84.352255,3,,,,POINT (-84.352255 33.727632)
69223252,33.727601,-84.350809,4,,,,POINT (-84.350809 33.727601)
69223273,33.727574,-84.34936,4,,,,POINT (-84.34936 33.727574)
69223503,33.7420231,-84.4018835,4,,,,POINT (-84.4018835 33.7420231)
69223505,33.7395454,-84.401408,3,,,,POINT (-84.401408 33.7395454)
69223519,33.74409,-84.4029,3,,,,POINT (-84.4029 33.74409)
69223522,33.743627,-84.402571,1,,,,POINT (-84.402571 33.743627)
69224312,33.7700954,-84.40406,3,,,,POINT (-84.40406 33.7700954)
69225687,33.767865,-84.350587,3,,,,POINT (-84.350587 33.767865)
69225695,33.7678536,-84.3498124,3,,,,POINT (-84.3498124 33.7678536)
69225697,33.7678266,-84.3490324,4,traffic_signals,,,POINT (-84.3490324 33.7678266)
69225718,33.750323,-84.364275,3,,,,POINT (-84.364275 33.750323)
69225889,33.763497,-84.422009,3,,,,POINT (-84.422009 33.763497)
69225913,33.766563,-84.42203,3,,,,POINT (-84.42203 33.766563)
69225916,33.767401,-84.422021,1,,,,POINT (-84.422021 33.767401)
69227156,33.783262,-84.387834,3,,,,POINT (-84.387834 33.783262)
69227161,33.783255,-84.384652,3,,,,POINT (-84.384652 33.783255)
69227168,33.7832146,-84.3838461,4,,,,POINT (-84.3838461 33.7832146)
69227178,33.783028,-84.382351,4,,,,POINT (-84.382351 33.783028)
69227179,33.783027,-84.380946,3,,,,POINT (-84.380946 33.783027)
69227188,33.783016,-84.3798918,3,,,,POINT (-84.3798918 33.783016)
69227192,33.7825982,-84.380191,3,,,,POINT (-84.380191 33.7825982)
69227200,33.7825657,-84.3782559,1,,,,POINT (-84.3782559 33.7825657)
69228746,33.7738329,-84.3873345,4,traffic_signals,,,POINT (-84.3873345 33.7738329)
69228754,33.7737544,-84.3862159,3,,,,POINT (-84.3862159 33.7737544)
69228773,33.7735845,-84.383193,4,,,,POINT (-84.383193 33.7735845)
69228777,33.773463,-84.381688,4,,,,POINT (-84.381688 33.773463)
69228780,33.773369,-84.38018,3,,,,POINT (-84.38018 33.773369)
69228789,33.77344,-84.377685,3,,,,POINT (-84.377685 33.77344)
69228801,33.773651,-84.375848,3,,,,POINT (-84.375848 33.773651)
69229239,33.7882247,-84.3648631,3,,,,POINT (-84.3648631 33.7882247)
69229257,33.787611,-84.363432,3,,,,POINT (-84.363432 33.787611)
69229259,33.787608,-84.361938,3,,,,POINT (-84.361938 33.787608)
69229262,33.787606,-84.360565,3,,,,POINT (-84.360565 33.787606)
69229264,33.787599,-84.356662,3,,,,POINT (-84.356662 33.787599)
69229271,33.7875827,-84.3553685,4,traffic_signals,,,POINT (-84.3553685 33.7875827)
69229278,33.787577,-84.352782,3,,,,POINT (-84.352782 33.787577)
69229280,33.787572,-84.351068,3,,,,POINT (-84.351068 33.787572)
69229283,33.7875702,-84.3499297,4,,,,POINT (-84.3499297 33.7875702)
69229313,33.78822,-84.367238,4,traffic_signals,,,POINT (-84.367238 33.78822)
69229317,33.788222,-84.36511,4,,,,POINT (-84.36511 33.788222)
69229667,33.792018,-84.409808,3,,,,POINT (-84.409808 33.792018)
69229819,33.722264,-84.425379,3,,,,POINT (-84.425379 33.722264)
69229821,33.719566,-84.425423,3,,,,POINT (-84.425423 33.719566)
69229830,33.724713,-84.42527,3,,,,POINT (-84.42527 33.724713)
69229837,33.724009,-84.425289,3,,,,POINT (-84.425289 33.724009)
69229838,33.723341,-84.425287,3,,,,POINT (-84.425287 33.723341)
69229839,33.722265,-84.425285,3,,,,POINT (-84.425285 33.722265)
69230005,33.785207,-84.4219583,3,,,,POINT (-84.4219583 33.785207)
69230007,33.785494,-84.4239523,3,,,,POINT (-84.4239523 33.785494)
69230011,33.78565,-84.4250353,3,,,,POINT (-84.4250353 33.78565)
69230049,33.785924,-84.4261033,3,,,,POINT (-84.4261033 33.785924)
69230069,33.786236,-84.4270903,3,,,,POINT (-84.4270903 33.786236)
69230091,33.7864364,-84.4329881,3,,,,POINT (-84.4329881 33.7864364)
69230405,33.749915,-84.417529,3,,,,POINT (-84.417529 33.749915)
69230420,33.749911,-84.421431,4,,,,POINT (-84.421431 33.749911)
69230425,33.749914,-84.423259,3,,,,POINT (-84.423259 33.749914)
69230439,33.762711,-84.352701,3,traffic_signals,,,POINT (-84.352701 33.762711)
69230481,33.7619194,-84.3501998,3,,,,POINT (-84.3501998 33.7619194)
69230526,33.762471,-84.355513,3,,,,POINT (-84.355513 33.762471)
69230556,33.7626077,-84.3528505,3,,,,POINT (-84.3528505 33.7626077)
69230799,33.7828627,-84.4116471,3,,,,POINT (-84.4116471 33.7828627)
69230809,33.78235,-84.413577,3,,,,POINT (-84.413577 33.78235)
69230815,33.7830202,-84.4075356,4,,,,POINT (-84.4075356 33.7830202)
69230816,33.783005,-84.40955,3,,,,POINT (-84.40955 33.783005)
69230820,33.7829966,-84.4116838,3,,,,POINT (-84.4116838 33.7829966)
69230927,33.7758719,-84.393301,3,,,,POINT (-84.393301 33.7758719)
69230961,33.767296,-84.377783,4,,,,POINT (-84.377783 33.767296)
69230963,33.767037,-84.376909,3,,,,POINT (-84.376909 33.767037)
69230964,33.766411,-84.374793,4,,,,POINT (-84.374793 33.766411)
69230971,33.76644,-84.370434,3,,,,POINT (-84.370434 33.76644)
69230979,33.76645,-84.369078,4,,,,POINT (-84.369078 33.76645)
69230986,33.76607,-84.367773,4,,,,POINT (-84.367773 33.76607)
69230997,33.766126,-84.365606,3,,,,POINT (-84.365606 33.766126)
69231003,33.766602,-84.36472,1,,,,POINT (-84.36472 33.766602)
69231974,33.74202,-84.353523,3,,,,POINT (-84.353523 33.74202)
69232390,33.724185,-84.366461,3,,,,POINT (-84.366461 33.724185)
69232391,33.723392,-84.366472,3,,,,POINT (-84.366472 33.723392)
69232487,33.7485632,-84.3806597,1,,,,POINT (-84.3806597 33.7485632)
69232495,33.746873,-84.380713,3,,,,POINT (-84.380713 33.746873)
69232946,33.788566,-84.3877878,3,traffic_signals,,,POINT (-84.3877878 33.788566)
69232974,33.788389,-84.386203,3,stop,,,POINT (-84.386203 33.788389)
69232977,33.7884677,-84.38388,4,traffic_signals,,,POINT (-84.38388 33.7884677)
69232985,33.788548,-84.383395,3,,,,POINT (-84.383395 33.788548)
