osmid,y,x,highway,street_count,ref,junction,geometry
582438,-23.528187,-46.6619198,traffic_signals,4,,,POINT (-46.6619198 -23.528187)
582442,-23.5172984,-46.656999,,3,,,POINT (-46.656999 -23.5172984)
587972,-23.5139479,-46.6303459,,3,,,POINT (-46.6303459 -23.5139479)
587976,-23.5135798,-46.6290079,,3,,,POINT (-46.6290079 -23.5135798)
587983,-23.5153989,-46.6292745,,3,,,POINT (-46.6292745 -23.5153989)
587993,-23.55821,-46.6382561,,3,,,POINT (-46.6382561 -23.55821)
597269,-23.5689779,-46.608044,traffic_signals,4,,,POINT (-46.608044 -23.5689779)
597270,-23.5685427,-46.6078851,traffic_signals,4,,,POINT (-46.6078851 -23.5685427)
597282,-23.5510876,-46.6261325,,3,,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,traffic_signals,4,,,POINT (-46.6252641 -23.5533268)
597426,-23.5252524,-46.6253024,,3,,,POINT (-46.6253024 -23.5252524)
597434,-23.5230076,-46.6129726,motorway_junction,3,,,POINT (-46.6129726 -23.5230076)
597437,-23.5241424,-46.6086344,,3,,,POINT (-46.6086344 -23.5241424)
597440,-23.5245756,-46.602058,,3,,,POINT (-46.602058 -23.5245756)
20944547,-23.5321244,-46.6587483,traffic_signals,4,,,POINT (-46.6587483 -23.5321244)
20944548,-23.534842,-46.6601022,traffic_signals,4,,,POINT (-46.6601022 -23.534842)
20944550,-23.5372021,-46.6535506,traffic_signals,4,,,POINT (-46.6535506 -23.5372021)
20944551,-23.538894,-46.6513228,,3,,,POINT (-46.6513228 -23.538894)
20944552,-23.5403107,-46.6517752,,4,,,POINT (-46.6517752 -23.5403107)
20944553,-23.5400651,-46.6526531,,3,,,POINT (-46.6526531 -23.5400651)
20944554,-23.5416139,-46.6531738,traffic_signals,4,,,POINT (-46.6531738 -23.5416139)
20944556,-23.5477074,-46.6552234,traffic_signals,4,,,POINT (-46.6552234 -23.5477074)
25777822,-23.5161091,-46.6671253,,3,,,POINT (-46.6671253 -23.5161091)
25777841,-23.5161817,-46.6664136,,3,,,POINT (-46.6664136 -23.5161817)
25777903,-23.5179454,-46.651398,,3,,,POINT (-46.651398 -23.5179454)
25777904,-23.5177511,-46.6508919,,3,,,POINT (-46.6508919 -23.5177511)
25777913,-23.518581,-46.6469816,,3,,,POINT (-46.6469816 -23.518581)
25777925,-23.5207514,-46.6433446,,3,,,POINT (-46.6433446 -23.5207514)
25777928,-23.5208924,-46.6426901,,3,,,POINT (-46.6426901 -23.5208924)
25777939,-23.5193276,-46.6344226,,3,,,POINT (-46.6344226 -23.5193276)
25777943,-23.5197443,-46.6361611,,3,,,POINT (-46.6361611 -23.5197443)
25777946,-23.5194442,-46.6326351,motorway_junction,3,,,POINT (-46.6326351 -23.5194442)
25777974,-23.5192517,-46.6329128,motorway_junction,3,,,POINT (-46.6329128 -23.5192517)
25777984,-23.5196667,-46.6315649,motorway_junction,3,,,POINT (-46.6315649 -23.5196667)
25777990,-23.5198591,-46.6306778,,3,,,POINT (-46.6306778 -23.5198591)
25777992,-23.5199059,-46.629684,,3,,,POINT (-46.629684 -23.5199059)
25777997,-23.5198746,-46.6285394,,3,,,POINT (-46.6285394 -23.5198746)
25778039,-23.5199594,-46.626918,,3,,,POINT (-46.626918 -23.5199594)
25778049,-23.5200626,-46.6225851,,3,,,POINT (-46.6225851 -23.5200626)
25778062,-23.5196729,-46.6207637,,3,,,POINT (-46.6207637 -23.5196729)
25778137,-23.5232174,-46.6126896,,3,,,POINT (-46.6126896 -23.5232174)
25778140,-23.52377,-46.6115037,,3,,,POINT (-46.6115037 -23.52377)
25778144,-23.5240816,-46.6101309,,3,,,POINT (-46.6101309 -23.5240816)
25778147,-23.5241708,-46.6089591,,3,,,POINT (-46.6089591 -23.5241708)
25783030,-23.5219155,-46.6056686,,3,,,POINT (-46.6056686 -23.5219155)
25783050,-23.5224308,-46.609309,motorway_junction,3,,,POINT (-46.609309 -23.5224308)
25783146,-23.5218114,-46.6115765,,3,,,POINT (-46.6115765 -23.5218114)
25783236,-23.518172,-46.6201099,,3,,,POINT (-46.6201099 -23.518172)
25783239,-23.5182538,-46.6214121,,3,,,POINT (-46.6214121 -23.5182538)
25783434,-23.5181272,-46.6302111,,3,,,POINT (-46.6302111 -23.5181272)
25783456,-23.5183522,-46.6316749,,3,,,POINT (-46.6316749 -23.5183522)
25783549,-23.5155883,-46.6492872,,3,,,POINT (-46.6492872 -23.5155883)
25783581,-23.5158888,-46.6560042,motorway_junction,3,,,POINT (-46.6560042 -23.5158888)
25870718,-23.5646175,-46.6111634,traffic_signals,4,,,POINT (-46.6111634 -23.5646175)
25870742,-23.5634708,-46.6112995,traffic_signals,4,,,POINT (-46.6112995 -23.5634708)
25870836,-23.5635176,-46.6113811,traffic_signals,4,,,POINT (-46.6113811 -23.5635176)
25870857,-23.5593666,-46.6139407,,3,,,POINT (-46.6139407 -23.5593666)
25871539,-23.5560493,-46.6222841,,3,,,POINT (-46.6222841 -23.5560493)
25871670,-23.5523785,-46.6257511,,3,,,POINT (-46.6257511 -23.5523785)
25871831,-23.5519102,-46.6257308,traffic_signals,4,,,POINT (-46.6257308 -23.5519102)
25871833,-23.5522727,-46.6256216,,3,,,POINT (-46.6256216 -23.5522727)
25872025,-23.5501074,-46.6266488,,3,,,POINT (-46.6266488 -23.5501074)
25872075,-23.5481997,-46.6286296,,3,,,POINT (-46.6286296 -23.5481997)
25872212,-23.5461204,-46.6301486,,3,,,POINT (-46.6301486 -23.5461204)
25872232,-23.5444987,-46.6297656,,3,,,POINT (-46.6297656 -23.5444987)
25872236,-23.5448929,-46.630562,,4,,,POINT (-46.630562 -23.5448929)
25872254,-23.5428224,-46.6291191,,3,,,POINT (-46.6291191 -23.5428224)
25872258,-23.5438876,-46.6294514,,3,,,POINT (-46.6294514 -23.5438876)
25872264,-23.5436253,-46.6297566,traffic_signals,5,,,POINT (-46.6297566 -23.5436253)
25872274,-23.5394006,-46.6271577,traffic_signals,4,,,POINT (-46.6271577 -23.5394006)
25872723,-23.5332714,-46.6254827,,3,,,POINT (-46.6254827 -23.5332714)
25872726,-23.5330563,-46.6255492,,3,,,POINT (-46.6255492 -23.5330563)
25872749,-23.5320811,-46.6259967,traffic_signals,4,,,POINT (-46.6259967 -23.5320811)
25872763,-23.5316319,-46.6257805,crossing,4,,,POINT (-46.6257805 -23.5316319)
25872766,-23.5326836,-46.6252162,,3,,,POINT (-46.6252162 -23.5326836)
25875892,-23.5287456,-46.6312713,,3,,,POINT (-46.6312713 -23.5287456)
25875912,-23.52485,-46.6297992,,3,,,POINT (-46.6297992 -23.52485)
25875921,-23.5217505,-46.6343656,motorway_junction,3,,,POINT (-46.6343656 -23.5217505)
25875933,-23.5216281,-46.6364197,,3,,,POINT (-46.6364197 -23.5216281)
25875949,-23.5210108,-46.6371232,motorway_junction,3,,,POINT (-46.6371232 -23.5210108)
25875960,-23.5216195,-46.636985,,3,,,POINT (-46.636985 -23.5216195)
25876382,-23.5178779,-46.6300507,,3,,,POINT (-46.6300507 -23.5178779)
25876402,-23.5208216,-46.6303373,,3,,,POINT (-46.6303373 -23.5208216)
25876404,-23.5200054,-46.6301737,,3,,,POINT (-46.6301737 -23.5200054)
25876428,-23.5201771,-46.629157,,3,,,POINT (-46.629157 -23.5201771)
25876617,-23.5200141,-46.6302842,,3,,,POINT (-46.6302842 -23.5200141)
25908565,-23.523301,-46.6307945,,3,,,POINT (-46.6307945 -23.523301)
25908745,-23.5236755,-46.6309494,,3,,,POINT (-46.6309494 -23.5236755)
25927014,-23.5254031,-46.6312275,,3,,,POINT (-46.6312275 -23.5254031)
25927015,-23.5266085,-46.6313508,,3,,,POINT (-46.6313508 -23.5266085)
25927018,-23.5264105,-46.6310338,,3,,,POINT (-46.6310338 -23.5264105)
25927315,-23.5275121,-46.6314845,,3,,,POINT (-46.6314845 -23.5275121)
25927318,-23.5279337,-46.6312772,,3,,,POINT (-46.6312772 -23.5279337)
25927493,-23.5287215,-46.6315981,traffic_signals,4,,,POINT (-46.6315981 -23.5287215)
25928248,-23.530254,-46.6317405,,3,,,POINT (-46.6317405 -23.530254)
25928388,-23.534495,-46.6330324,,3,,,POINT (-46.6330324 -23.534495)
25928438,-23.5352466,-46.6337902,,3,,,POINT (-46.6337902 -23.5352466)
25928439,-23.5352713,-46.6331286,,3,,,POINT (-46.6331286 -23.5352713)
25928614,-23.5353735,-46.6331395,,3,,,POINT (-46.6331395 -23.5353735)
25928755,-23.5414795,-46.634182,,4,,,POINT (-46.634182 -23.5414795)
25928842,-23.5468886,-46.6377089,,3,,,POINT (-46.6377089 -23.5468886)
25928939,-23.5495812,-46.6385465,,3,,,POINT (-46.6385465 -23.5495812)
25928961,-23.5481572,-46.6387749,,3,,,POINT (-46.6387749 -23.5481572)
25928964,-23.5493388,-46.6387877,,3,,,POINT (-46.6387877 -23.5493388)
25929039,-23.5548213,-46.6371573,,3,,,POINT (-46.6371573 -23.5548213)
25929410,-23.5579874,-46.6385024,,3,,,POINT (-46.6385024 -23.5579874)
25929413,-23.5588307,-46.6388251,,3,,,POINT (-46.6388251 -23.5588307)
25929414,-23.5590528,-46.6385968,,3,,,POINT (-46.6385968 -23.5590528)
25929616,-23.5659574,-46.6408524,,3,,,POINT (-46.6408524 -23.5659574)
25947658,-23.5686478,-46.6399769,traffic_signals,4,,,POINT (-46.6399769 -23.5686478)
25947790,-23.5787505,-46.6462972,,3,,,POINT (-46.6462972 -23.5787505)
26359148,-23.5162011,-46.6298159,,4,,,POINT (-46.6298159 -23.5162011)
26359231,-23.5691303,-46.607751,,3,,,POINT (-46.607751 -23.5691303)
26359247,-23.5681322,-46.609198,,3,,,POINT (-46.609198 -23.5681322)
26592470,-23.5810431,-46.6138458,,3,,,POINT (-46.6138458 -23.5810431)
26592471,-23.5803305,-46.6148222,,4,,,POINT (-46.6148222 -23.5803305)
26592472,-23.5794879,-46.6159419,,4,,,POINT (-46.6159419 -23.5794879)
28143671,-23.5575046,-46.6666865,,3,,,POINT (-46.6666865 -23.5575046)
28149737,-23.5604226,-46.6719491,traffic_signals,4,,,POINT (-46.6719491 -23.5604226)
28149740,-23.5590063,-46.6691624,,3,,,POINT (-46.6691624 -23.5590063)
28149747,-23.5573377,-46.6669452,,3,,,POINT (-46.6669452 -23.5573377)
28149749,-23.5568356,-46.665513,,3,,,POINT (-46.665513 -23.5568356)
28149750,-23.5565416,-46.6644781,,3,,,POINT (-46.6644781 -23.5565416)
28149752,-23.5560463,-46.663226,,3,,,POINT (-46.663226 -23.5560463)
28149754,-23.5566879,-46.665737,,3,,,POINT (-46.665737 -23.5566879)
28149758,-23.55595,-46.6634004,,3,,,POINT (-46.6634004 -23.55595)
28149783,-23.5540326,-46.6607945,traffic_signals,4,,,POINT (-46.6607945 -23.5540326)
28800609,-23.573904,-46.6671067,traffic_signals,4,,,POINT (-46.6671067 -23.573904)
28800739,-23.575523,-46.6653847,traffic_signals,4,,,POINT (-46.6653847 -23.575523)
28800740,-23.5756181,-46.6654857,traffic_signals,4,,,POINT (-46.6654857 -23.5756181)
28800741,-23.5739819,-46.6672139,traffic_signals,4,,,POINT (-46.6672139 -23.5739819)
28800788,-23.5802625,-46.6600367,traffic_signals,4,,,POINT (-46.6600367 -23.5802625)
28800790,-23.5799804,-46.660236,,4,,,POINT (-46.660236 -23.5799804)
40257017,-23.5811769,-46.6633214,,3,,,POINT (-46.6633214 -23.5811769)
40257041,-23.582465,-46.657175,,3,,,POINT (-46.657175 -23.582465)
40257778,-23.577588,-46.6573779,traffic_signals,4,,,POINT (-46.6573779 -23.577588)
40257873,-23.5794663,-46.6608234,traffic_signals,3,,,POINT (-46.6608234 -23.5794663)
40257903,-23.5783613,-46.6588617,,3,,,POINT (-46.6588617 -23.5783613)
40257912,-23.5771281,-46.6566065,traffic_signals,3,,,POINT (-46.6566065 -23.5771281)
40257921,-23.5742731,-46.6538185,,3,,,POINT (-46.6538185 -23.5742731)
40257931,-23.5729954,-46.6526858,traffic_signals,4,,,POINT (-46.6526858 -23.5729954)
60609606,-23.5555479,-46.6670465,,3,,,POINT (-46.6670465 -23.5555479)
60609607,-23.5558834,-46.6663412,,3,,,POINT (-46.6663412 -23.5558834)
60609610,-23.5558786,-46.6651596,,3,,,POINT (-46.6651596 -23.5558786)
60609643,-23.5564177,-46.6618937,traffic_signals,4,,,POINT (-46.6618937 -23.5564177)
60609673,-23.5590271,-46.6592946,,3,,,POINT (-46.6592946 -23.5590271)
60609692,-23.5620718,-46.655882,traffic_signals,4,,,POINT (-46.655882 -23.5620718)
60609697,-23.561954,-46.655767,traffic_signals,3,,,POINT (-46.655767 -23.561954)
60609753,-23.5637843,-46.6576459,traffic_signals,4,,,POINT (-46.6576459 -23.5637843)
60609766,-23.5629117,-46.6567507,traffic_signals,4,,,POINT (-46.6567507 -23.5629117)
60609796,-23.5626748,-46.6589131,traffic_signals,4,,,POINT (-46.6589131 -23.5626748)
60609797,-23.5618125,-46.6580167,traffic_signals,4,,,POINT (-46.6580167 -23.5618125)
60609803,-23.5735966,-46.6403343,traffic_signals,4,,,POINT (-46.6403343 -23.5735966)
60609811,-23.5721836,-46.6430488,,3,,,POINT (-46.6430488 -23.5721836)
60609819,-23.5716121,-46.643782,traffic_signals,3,,,POINT (-46.643782 -23.5716121)
60609822,-23.5712522,-46.6442094,traffic_signals,4,,,POINT (-46.6442094 -23.5712522)
60609866,-23.5713665,-46.6443028,traffic_signals,4,,,POINT (-46.6443028 -23.5713665)
60609874,-23.5733496,-46.6425871,traffic_signals,4,,,POINT (-46.6425871 -23.5733496)
60609946,-23.5772305,-46.640929,traffic_signals,4,,,POINT (-46.640929 -23.5772305)
60609947,-23.5771818,-46.6407586,traffic_signals,3,,,POINT (-46.6407586 -23.5771818)
60609955,-23.5763895,-46.6410074,traffic_signals,4,,,POINT (-46.6410074 -23.5763895)
60609957,-23.5748993,-46.6416984,traffic_signals,4,,,POINT (-46.6416984 -23.5748993)
60609958,-23.5742535,-46.6420033,traffic_signals,4,,,POINT (-46.6420033 -23.5742535)
60609959,-23.5732947,-46.6424578,traffic_signals,4,,,POINT (-46.6424578 -23.5732947)
60609963,-23.5702059,-46.6438173,,3,,,POINT (-46.6438173 -23.5702059)
60609973,-23.5700965,-46.6439424,traffic_signals,4,,,POINT (-46.6439424 -23.5700965)
60609976,-23.574126,-46.6445133,traffic_signals,4,,,POINT (-46.6445133 -23.574126)
60609977,-23.5748337,-46.6462921,traffic_signals,4,,,POINT (-46.6462921 -23.5748337)
60609981,-23.5746901,-46.643112,,4,,,POINT (-46.643112 -23.5746901)
60609982,-23.5756472,-46.6426604,,3,,,POINT (-46.6426604 -23.5756472)
60609990,-23.5549853,-46.6635352,traffic_signals,3,,,POINT (-46.6635352 -23.5549853)
60624525,-23.5480122,-46.6490136,traffic_signals,4,,,POINT (-46.6490136 -23.5480122)
60624537,-23.5635788,-46.659847,traffic_signals,4,,,POINT (-46.659847 -23.5635788)
60624540,-23.5643295,-46.6606014,,4,,,POINT (-46.6606014 -23.5643295)
60624543,-23.5650694,-46.6613662,traffic_signals,4,,,POINT (-46.6613662 -23.5650694)
60624546,-23.5660106,-46.6623531,,3,,,POINT (-46.6623531 -23.5660106)
60624550,-23.5675615,-46.6639411,,4,,,POINT (-46.6639411 -23.5675615)
60624552,-23.5676241,-46.6658028,traffic_signals,4,,,POINT (-46.6658028 -23.5676241)
60624554,-23.5684566,-46.6648321,traffic_signals,4,,,POINT (-46.6648321 -23.5684566)
60624562,-23.5667192,-46.6648892,traffic_signals,4,,,POINT (-46.6648892 -23.5667192)
60624564,-23.5642285,-46.6623225,traffic_signals,4,,,POINT (-46.6623225 -23.5642285)
60624568,-23.5627306,-46.6607793,,4,,,POINT (-46.6607793 -23.5627306)
60624570,-23.5634886,-46.6615602,,4,,,POINT (-46.6615602 -23.5634886)
60624571,-23.5609737,-46.6589692,traffic_signals,4,,,POINT (-46.6589692 -23.5609737)
60624576,-23.5618443,-46.659866,traffic_signals,4,,,POINT (-46.659866 -23.5618443)
60624580,-23.566517,-46.6670573,,4,,,POINT (-46.6670573 -23.566517)
60624592,-23.5656282,-46.6661373,traffic_signals,4,,,POINT (-46.6661373 -23.5656282)
60624593,-23.5625279,-46.6629216,,4,,,POINT (-46.6629216 -23.5625279)
60624596,-23.5599107,-46.6601752,traffic_signals,4,,,POINT (-46.6601752 -23.5599107)
60624601,-23.5616451,-46.6619984,traffic_signals,4,,,POINT (-46.6619984 -23.5616451)
60624603,-23.5607897,-46.6610672,traffic_signals,4,,,POINT (-46.6610672 -23.5607897)
60624605,-23.5598933,-46.6620635,traffic_signals,4,,,POINT (-46.6620635 -23.5598933)
60624607,-23.5607701,-46.6629912,traffic_signals,4,,,POINT (-46.6629912 -23.5607701)
60624611,-23.5590381,-46.6611639,traffic_signals,4,,,POINT (-46.6611639 -23.5590381)
60624614,-23.5647532,-46.6671365,traffic_signals,4,,,POINT (-46.6671365 -23.5647532)
60624616,-23.5616524,-46.6639163,traffic_signals,4,,,POINT (-46.6639163 -23.5616524)
60624618,-23.5626981,-46.6649949,traffic_signals,4,,,POINT (-46.6649949 -23.5626981)
60624622,-23.5645698,-46.6686156,,3,,,POINT (-46.6686156 -23.5645698)
60624624,-23.5665717,-46.6690324,traffic_signals,4,,,POINT (-46.6690324 -23.5665717)
60624626,-23.5658322,-46.6699262,traffic_signals,4,,,POINT (-46.6699262 -23.5658322)
60624635,-23.5574152,-46.6629965,traffic_signals,4,,,POINT (-46.6629965 -23.5574152)
60624646,-23.5611014,-46.6667964,traffic_signals,4,,,POINT (-46.6667964 -23.5611014)
60624648,-23.560065,-46.6657218,traffic_signals,4,,,POINT (-46.6657218 -23.560065)
60624650,-23.5591739,-46.6647975,traffic_signals,4,,,POINT (-46.6647975 -23.5591739)
60624688,-23.5582889,-46.6638756,traffic_signals,4,,,POINT (-46.6638756 -23.5582889)
60624692,-23.563745,-46.6695383,,3,,,POINT (-46.6695383 -23.563745)
60624694,-23.5631598,-46.6689313,traffic_signals,4,,,POINT (-46.6689313 -23.5631598)
60624699,-23.5565532,-46.663954,,3,,,POINT (-46.663954 -23.5565532)
60624706,-23.5583267,-46.6676861,,3,,,POINT (-46.6676861 -23.5583267)
60624710,-23.5591956,-46.666697,traffic_signals,4,,,POINT (-46.666697 -23.5591956)
60624713,-23.5635599,-46.663999,,3,,,POINT (-46.663999 -23.5635599)
60624717,-23.5574286,-46.6648495,traffic_signals,4,,,POINT (-46.6648495 -23.5574286)
60624720,-23.5583108,-46.6657742,,4,,,POINT (-46.6657742 -23.5583108)
60624731,-23.5614182,-46.6709039,traffic_signals,4,,,POINT (-46.6709039 -23.5614182)
60624735,-23.5692908,-46.6656935,,3,,,POINT (-46.6656935 -23.5692908)
60624736,-23.5622926,-46.6699232,traffic_signals,4,,,POINT (-46.6699232 -23.5622926)
60624739,-23.5602359,-46.6677744,,4,,,POINT (-46.6677744 -23.5602359)
60624741,-23.5593575,-46.6687659,,4,,,POINT (-46.6687659 -23.5593575)
60624743,-23.5700061,-46.6648236,,3,,,POINT (-46.6648236 -23.5700061)
60624745,-23.5703339,-46.6644218,traffic_signals,4,,,POINT (-46.6644218 -23.5703339)
60624752,-23.5684923,-46.666671,traffic_signals,4,,,POINT (-46.666671 -23.5684923)
60624754,-23.5661394,-46.6655509,,3,,,POINT (-46.6655509 -23.5661394)
60624766,-23.5134849,-46.6536824,,3,,,POINT (-46.6536824 -23.5134849)
60634932,-23.5254833,-46.6255558,traffic_signals,5,,,POINT (-46.6255558 -23.5254833)
60634933,-23.5259257,-46.6255608,,3,,,POINT (-46.6255608 -23.5259257)
60634934,-23.5264274,-46.6255716,,3,,,POINT (-46.6255716 -23.5264274)
60634935,-23.5273444,-46.6256175,,3,,,POINT (-46.6256175 -23.5273444)
60634936,-23.5254873,-46.625306,traffic_signals,4,,,POINT (-46.625306 -23.5254873)
60634939,-23.5255003,-46.623228,traffic_signals,4,,,POINT (-46.623228 -23.5255003)
60634941,-23.5254486,-46.6220505,,3,,,POINT (-46.6220505 -23.5254486)
60641012,-23.5522917,-46.6376347,,3,,,POINT (-46.6376347 -23.5522917)
60641027,-23.5520563,-46.6359282,,3,,,POINT (-46.6359282 -23.5520563)
60641028,-23.5518993,-46.635442,traffic_signals,5,,,POINT (-46.635442 -23.5518993)
60641030,-23.5517667,-46.634943,traffic_signals,4,,,POINT (-46.634943 -23.5517667)
60641031,-23.5519876,-46.6344161,,3,,,POINT (-46.6344161 -23.5519876)
60641034,-23.5520574,-46.6342543,traffic_signals,3,,,POINT (-46.6342543 -23.5520574)
60641038,-23.5522027,-46.633903,traffic_signals,3,,,POINT (-46.633903 -23.5522027)
60641043,-23.5525309,-46.6329267,traffic_signals,4,,,POINT (-46.6329267 -23.5525309)
60641048,-23.5517762,-46.6325558,,3,,,POINT (-46.6325558 -23.5517762)
60641052,-23.5504696,-46.6319095,,3,,,POINT (-46.6319095 -23.5504696)
60641086,-23.5511669,-46.6354804,,3,,,POINT (-46.6354804 -23.5511669)
60641088,-23.5514227,-46.6353811,traffic_signals,3,,,POINT (-46.6353811 -23.5514227)
60641089,-23.5451434,-46.6336403,traffic_signals,3,,,POINT (-46.6336403 -23.5451434)
60641100,-23.5486338,-46.6322968,,3,,,POINT (-46.6322968 -23.5486338)
60641101,-23.549387,-46.6320901,traffic_signals,4,,,POINT (-46.6320901 -23.549387)
60641102,-23.5494719,-46.6328143,,3,,,POINT (-46.6328143 -23.5494719)
60641149,-23.5546563,-46.6356661,traffic_signals,3,,,POINT (-46.6356661 -23.5546563)
60641181,-23.5554251,-46.6360307,traffic_signals,3,,,POINT (-46.6360307 -23.5554251)
60641188,-23.5593063,-46.6376933,traffic_signals,4,,,POINT (-46.6376933 -23.5593063)
60641197,-23.5582121,-46.6391686,,4,,,POINT (-46.6391686 -23.5582121)
60641199,-23.5593312,-46.6401017,,3,,,POINT (-46.6401017 -23.5593312)
60641200,-23.5588189,-46.6408305,,4,,,POINT (-46.6408305 -23.5588189)
60641201,-23.5577068,-46.6398548,,3,,,POINT (-46.6398548 -23.5577068)
60641204,-23.5597368,-46.6395684,,3,,,POINT (-46.6395684 -23.5597368)
60641211,-23.550842,-46.634488,traffic_signals,3,,,POINT (-46.634488 -23.550842)
60641252,-23.5495799,-46.6366614,traffic_signals,3,,,POINT (-46.6366614 -23.5495799)
60641257,-23.5494279,-46.6374572,,3,,,POINT (-46.6374572 -23.5494279)
60641282,-23.5501329,-46.6365356,,3,,,POINT (-46.6365356 -23.5501329)
60641305,-23.552893,-46.6355562,,3,,,POINT (-46.6355562 -23.552893)
60641326,-23.5554524,-46.6359047,traffic_signals,4,,,POINT (-46.6359047 -23.5554524)
60641336,-23.5567191,-46.6362791,traffic_signals,3,A-230,,POINT (-46.6362791 -23.5567191)
60641341,-23.5572532,-46.6364403,traffic_signals,4,,,POINT (-46.6364403 -23.5572532)
60641359,-23.5529895,-46.6331555,,3,,,POINT (-46.6331555 -23.5529895)
60641364,-23.5524714,-46.6332336,,3,,,POINT (-46.6332336 -23.5524714)
60641382,-23.5555339,-46.6342403,traffic_signals,4,,,POINT (-46.6342403 -23.5555339)
60641387,-23.555491,-46.6352632,traffic_signals,4,,,POINT (-46.6352632 -23.555491)
60641411,-23.5554703,-46.6331061,traffic_signals,4,,,POINT (-46.6331061 -23.5554703)
60641414,-23.5534514,-46.6332639,traffic_signals,3,,,POINT (-46.6332639 -23.5534514)
60641427,-23.5571857,-46.6351386,traffic_signals,4,,,POINT (-46.6351386 -23.5571857)
60641430,-23.5577713,-46.635098,,3,,,POINT (-46.635098 -23.5577713)
60641438,-23.5571091,-46.6341192,traffic_signals,4,,,POINT (-46.6341192 -23.5571091)
60641444,-23.5570412,-46.6330029,traffic_signals,4,,,POINT (-46.6330029 -23.5570412)
60641488,-23.5459249,-46.6387701,traffic_signals,4,,,POINT (-46.6387701 -23.5459249)
60641571,-23.5446995,-46.6386448,traffic_signals,3,,,POINT (-46.6386448 -23.5446995)
60641664,-23.547423,-46.6397608,traffic_signals,3,,,POINT (-46.6397608 -23.547423)
60642059,-23.5157907,-46.6268255,traffic_signals,3,,,POINT (-46.6268255 -23.5157907)
60685349,-23.5505721,-46.6343559,,3,,,POINT (-46.6343559 -23.5505721)
60685350,-23.5511695,-46.6340198,,3,,,POINT (-46.6340198 -23.5511695)
60685352,-23.5525158,-46.630443,traffic_signals,3,,,POINT (-46.630443 -23.5525158)
60685357,-23.5537481,-46.6319924,,3,,,POINT (-46.6319924 -23.5537481)
60685358,-23.5539581,-46.6311399,,3,,,POINT (-46.6311399 -23.5539581)
60685360,-23.5534267,-46.6309942,,3,,,POINT (-46.6309942 -23.5534267)
60685363,-23.5533244,-46.6313901,,1,,,POINT (-46.6313901 -23.5533244)
60685365,-23.5553904,-46.6319876,,4,,,POINT (-46.6319876 -23.5553904)
60685366,-23.5553236,-46.6310913,,4,,,POINT (-46.6310913 -23.5553236)
60685367,-23.5560866,-46.6319979,,3,,,POINT (-46.6319979 -23.5560866)
60685368,-23.5559736,-46.6330693,traffic_signals,3,,,POINT (-46.6330693 -23.5559736)
60685370,-23.5569787,-46.6319891,,4,,,POINT (-46.6319891 -23.5569787)
60685374,-23.5553045,-46.6308289,,3,,,POINT (-46.6308289 -23.5553045)
60685376,-23.5541514,-46.6303592,,3,,,POINT (-46.6303592 -23.5541514)
60685377,-23.5536287,-46.6302011,,3,,,POINT (-46.6302011 -23.5536287)
60685384,-23.5492637,-46.6310381,,3,,,POINT (-46.6310381 -23.5492637)
60685391,-23.5497736,-46.6307917,traffic_signals,3,,,POINT (-46.6307917 -23.5497736)
60685397,-23.5482349,-46.638363,,3,,,POINT (-46.638363 -23.5482349)
60685402,-23.54701,-46.6379608,,3,,,POINT (-46.6379608 -23.54701)
60685404,-23.5470445,-46.6381737,,3,,,POINT (-46.6381737 -23.5470445)
60685409,-23.549039,-46.640862,,3,,,POINT (-46.640862 -23.549039)
60685428,-23.5474587,-46.6380116,,3,,,POINT (-46.6380116 -23.5474587)
60685429,-23.5488779,-46.6377087,,3,,,POINT (-46.6377087 -23.5488779)
60685431,-23.5477248,-46.6369703,,3,,,POINT (-46.6369703 -23.5477248)
60685446,-23.5491038,-46.6379772,,3,,,POINT (-46.6379772 -23.5491038)
60685465,-23.5485877,-46.6386352,,3,,,POINT (-46.6386352 -23.5485877)
60685472,-23.548471,-46.6390938,,3,,,POINT (-46.6390938 -23.548471)
60685476,-23.5484984,-46.6403711,traffic_signals,4,,,POINT (-46.6403711 -23.5484984)
60685613,-23.5448939,-46.6387906,,3,,,POINT (-46.6387906 -23.5448939)
60685619,-23.5423589,-46.6402358,traffic_signals,4,,,POINT (-46.6402358 -23.5423589)
60685620,-23.5422929,-46.6403522,traffic_signals,4,,,POINT (-46.6403522 -23.5422929)
60685622,-23.5427306,-46.6383847,,3,,,POINT (-46.6383847 -23.5427306)
60685624,-23.5424634,-46.6379555,traffic_signals,4,,,POINT (-46.6379555 -23.5424634)
60685633,-23.5417084,-46.6367287,traffic_signals,5,,,POINT (-46.6367287 -23.5417084)
60685635,-23.5408823,-46.636466,traffic_signals,3,,,POINT (-46.636466 -23.5408823)
60685636,-23.5399767,-46.6362899,traffic_signals,4,,,POINT (-46.6362899 -23.5399767)
60685647,-23.5404993,-46.6376895,traffic_signals,4,,,POINT (-46.6376895 -23.5404993)
60685648,-23.5403957,-46.6377642,traffic_signals,4,,,POINT (-46.6377642 -23.5403957)
60685649,-23.5396931,-46.6382755,traffic_signals,4,,,POINT (-46.6382755 -23.5396931)
60685651,-23.5398622,-46.6367038,traffic_signals,4,,,POINT (-46.6367038 -23.5398622)
